POI_ID,POI_Name,Country,Region_type,POI_Latitude,POI_Longitude,POI_Type_Detailed,Time_To_Visit,Family_Friendly_Index,Transit_Time,Local_Transfer(USD),Accessebility_Value,Visitor_Volume,Seasonality_Index,Food_Index,Operating_Hours,Safety_Index,Cost_of_POI,connectivity_index
POI_00185,Globus Tech Hub - Shanghai,China,Urban,31.222768,121.497316,Tech Hub,11.7,100,55,29,60,800000,62,69,17,74,177,70
POI_00186,Globus Business Center - Kyoto,Japan,Historical,34.969843,135.765148,Business Center,4.1,100,53,63,69,800000,36,59,14,64,45,54
POI_00187,Cosmos Spa Resort - Melbourne,Australia,Urban,-37.810194,144.940198,Spa Resort,85.7,82,59,63,61,800000,38,84,13,77,362,67
POI_00188,Cosmos Tourist Info - Shanghai,China,Suburban,31.264163,121.486747,Tourist Info,10.5,94,44,45,45,800000,31,51,14,77,140,71
POI_00189,Gate Tech Hub - Los Angeles,United States,Mountain,34.074531,-118.242711,Tech Hub,6.9,83,117,103,56,800000,85,74,15,80,113,68
POI_00190,Gate Corporate Office - New York,United States,Metropolitan,40.745841,-74.035977,Corporate Office,3.2,100,38,22,84,800000,45,88,9,65,76,82
POI_00191,Gate Tech Hub - Paris,France,Historical,48.899619,2.363851,Tech Hub,3.2,85,16,7,52,800000,37,61,13,80,95,65
POI_00192,Grand Booking Office - Singapore,Singapore,Metropolitan,1.395709,103.791966,Booking Office,1.2,100,25,15,72,800000,36,71,9,81,163,94
POI_00193,Grand Visitor Center - United Kingdom,United Kingdom,Urban,54.659071,-3.263792,Visitor Center,4.9,76,51,35,83,800000,38,67,10,62,58,60
POI_00194,Road Outdoor Recreation - United Kingdom,United Kingdom,Suburban,54.664333,-3.237073,Outdoor Recreation,4.4,100,96,134,45,800000,38,65,10,72,141,63
POI_00195,Road Conservation Area - Bali,Indonesia,Coastal,-8.306562,115.053095,Conservation Area,9.5,97,70,90,54,800000,63,50,14,65,148,54
POI_00196,Road Corporate Office - Cancun,Mexico,Coastal,21.142512,-86.859325,Corporate Office,2.2,100,79,61,67,800000,64,60,8,61,66,65
POI_00197,Adventure Tourist Office - United States,United States,Rural,39.762378,-100.469445,Tourist Office,3.9,85,105,73,54,800000,44,71,9,62,48,68
POI_00198,Pacific Tourist Info - Rome,Italy,Historical,41.928252,12.53294,Tourist Info,9.5,99,41,57,53,800000,34,66,8,78,146,64
POI_00199,Pacific Visitor Center - Amsterdam,Netherlands,Mountain,52.408605,4.862921,Visitor Center,8.4,83,99,143,68,800000,72,73,9,88,108,57
POI_00200,China Business Center - United Kingdom,United Kingdom,Urban,54.735048,-3.315257,Business Center,8.6,84,17,23,81,800000,61,69,12,64,30,63
POI_00201,China Eco Lodge - Prague,Czech Republic,Historical,50.100792,14.441659,Eco Lodge,10.5,83,23,13,63,800000,55,69,15,61,127,76
POI_00202,Wendy Visitor Center - Singapore,Singapore,Metropolitan,1.389181,103.792185,Visitor Center,4.2,100,31,26,69,800000,31,72,12,83,54,86
POI_00203,Wendy Visitor Center - Amsterdam,Netherlands,Suburban,52.402818,4.880008,Visitor Center,3.8,86,39,21,50,800000,34,51,13,79,164,54
POI_00204,Cox Cruise Port - Cancun,Mexico,Coastal,21.205181,-86.816491,Cruise Port,206.8,100,81,54,45,800000,88,66,13,73,151,63
POI_00205,Cox Port - France,France,Suburban,46.623525,1.919888,Port,10.1,79,86,76,45,800000,35,56,16,66,22,68
POI_00206,Kuoni Tech Hub - Kyoto,Japan,Historical,35.013764,135.810674,Tech Hub,9.7,85,17,17,61,800000,62,60,9,80,170,62
POI_00207,Kuoni Booking Office - United Kingdom,United Kingdom,Rural,54.724071,-3.249947,Booking Office,2.3,100,66,96,62,800000,49,59,9,64,155,71
POI_00208,Kuoni Travel Agency - Venice,Italy,Rural,45.399074,12.299047,Travel Agency,11.7,98,41,40,45,800000,49,73,14,70,122,75
POI_00209,Virgin Luxury Hotel - United Kingdom,United Kingdom,Suburban,54.662379,-3.238702,Luxury Hotel,68.8,78,118,67,48,800000,43,68,24,77,138,67
POI_00210,Jet2holidays Tourist Info - Athens,Greece,Historical,37.984069,23.71804,Tourist Info,9.7,87,23,32,45,762985,64,56,11,71,128,76
POI_00211,On Cruise Port - Rio de Janeiro,Brazil,Historical,-22.905362,-43.155172,Cruise Port,186.8,100,58,84,56,800000,41,65,16,68,21,66
POI_00212,On Corporate Lounge - New York,United States,Metropolitan,40.699639,-74.023169,Corporate Lounge,10.3,96,11,11,83,307895,51,75,15,79,177,84
POI_00213,Travelzoo Tourist Office - Bali,Indonesia,Coastal,-8.321554,115.05921,Tourist Office,3.6,98,102,134,49,800000,81,60,10,78,134,75
POI_00214,Travelzoo Travel Agency - Barcelona,Spain,Metropolitan,41.412669,2.143103,Travel Agency,4.7,100,28,41,58,800000,37,84,16,78,127,85
POI_00215,Travelzoo Travel Agency - Cancun,Mexico,Coastal,21.20393,-86.816963,Travel Agency,4.3,100,111,133,48,800000,78,60,16,74,165,63
POI_00216,Secret Beach Resort - Kyoto,Japan,Historical,35.034823,135.733375,Beach Resort,96.1,86,27,16,54,800000,58,61,12,65,333,73
POI_00217,Luxury Luxury Hotel - Barcelona,Spain,Historical,41.421076,2.155408,Luxury Hotel,32.0,100,46,21,56,800000,50,69,24,71,87,54
POI_00218,Scenic Cruise Port - Singapore,Singapore,Metropolitan,1.340976,103.812033,Cruise Port,175.0,86,26,33,65,800000,30,89,13,94,120,74
POI_00219,Scenic Port - United Kingdom,United Kingdom,Island,54.71998,-3.274193,Port,11.5,100,108,122,66,800000,60,70,17,76,63,53
POI_00220,Scenic Resort - Melbourne,Australia,Urban,-37.805566,144.951889,Resort,46.3,84,36,26,83,800000,46,64,15,70,136,62
POI_00221,Emerald Executive Office - Las Vegas,United States,Coastal,36.214207,-115.121593,Executive Office,2.2,88,112,93,44,800000,89,48,11,78,112,68
POI_00222,Emerald Resort - Auckland,New Zealand,Suburban,-36.813886,174.796719,Resort,118.0,100,64,26,65,800000,42,65,9,71,101,55
POI_00223,Avalon Tourist Office - United Kingdom,United Kingdom,Island,54.740737,-3.29601,Tourist Office,2.0,100,101,50,60,800000,65,63,11,63,29,65
POI_00224,Avalon Eco Lodge - Shanghai,China,Urban,31.227404,121.517517,Eco Lodge,9.0,94,39,52,64,800000,62,81,11,65,95,69
POI_00225,Avalon Tourist Info - Miami,United States,Coastal,25.748112,-80.16822,Tourist Info,4.2,100,111,68,50,800000,79,59,17,79,149,53
POI_00226,Viking Port - United Kingdom,United Kingdom,Mountain,54.737699,-3.272721,Port,4.6,69,52,25,54,800000,84,63,10,73,94,68
POI_00227,Viking Port - United Kingdom,United Kingdom,Rural,54.700747,-3.29544,Port,4.0,100,53,43,61,800000,49,68,11,72,86,75
POI_00228,Viking Beach Resort - London,United Kingdom,Metropolitan,51.473008,-0.148256,Beach Resort,52.9,100,17,25,83,800000,32,72,11,68,401,95
POI_00229,Crystal Marina - Kyoto,Japan,Historical,35.053939,135.726038,Marina,7.0,80,40,16,56,800000,31,63,8,60,26,64
POI_00230,Regent Nature Reserve - France,France,Rural,46.632819,1.898419,Nature Reserve,5.6,100,61,51,44,800000,46,53,11,71,38,70
POI_00231,Seabourn Destination Office - Melbourne,Australia,Urban,-37.79183,144.981367,Destination Office,2.2,82,55,73,77,800000,51,78,8,65,21,56
POI_00232,Seabourn Resort Hotel - United Kingdom,United Kingdom,Coastal,54.69743,-3.243501,Resort Hotel,86.1,89,34,36,46,800000,70,52,24,72,113,69
POI_00233,Seabourn Activity Hub - United Kingdom,United Kingdom,Historical,54.665796,-3.318308,Activity Hub,7.7,89,42,20,43,800000,42,66,11,60,106,69
POI_00234,Club Nature Reserve - Rio de Janeiro,Brazil,Rural,-22.914187,-43.129307,Nature Reserve,9.1,98,104,53,66,800000,49,48,17,62,136,65
POI_00235,Club Destination Office - Rio de Janeiro,Brazil,Suburban,-22.878285,-43.183134,Destination Office,3.2,100,52,50,48,800000,44,68,8,61,179,61
POI_00236,Sandals Beach Resort - Rome,Italy,Historical,41.884416,12.531995,Beach Resort,91.2,86,52,67,48,800000,61,70,17,79,270,63
POI_00237,Beaches Resort - United Kingdom,United Kingdom,Mountain,54.678113,-3.239284,Resort,103.5,78,84,77,50,800000,80,72,11,74,336,60
POI_00238,Beaches Spa Resort - San Francisco,United States,Coastal,37.816978,-122.377765,Spa Resort,92.1,100,117,93,51,800000,74,58,16,78,193,76
POI_00239,RIU Spa Resort - Tokyo,Japan,Metropolitan,35.714468,139.650426,Spa Resort,108.5,91,10,7,82,800000,61,85,11,77,221,88
POI_00240,RIU Resort - Toronto,Canada,Mountain,43.660086,-79.376243,Resort,73.6,73,97,142,53,800000,77,61,13,60,42,60
POI_00241,Atlantis Business Hotel - London,United Kingdom,Metropolitan,51.525883,-0.127967,Business Hotel,110.6,79,13,5,64,800000,52,67,24,69,137,78
POI_00242,Atlantis Resort - Rio de Janeiro,Brazil,Rural,-22.929547,-43.175719,Resort,71.7,93,118,123,45,800000,40,49,14,62,122,60
POI_00243,Four Spa Resort - Sydney,Australia,Coastal,-33.838693,151.226843,Spa Resort,32.4,86,55,26,57,800000,83,61,8,80,366,72
POI_00244,Four Spa Resort - Berlin,Germany,Coastal,52.515614,13.421055,Spa Resort,75.6,99,53,59,65,436794,87,60,17,75,299,54
POI_00245,Ritz-Carlton Corporate Lounge - France,France,Historical,46.61312,1.928452,Corporate Lounge,10.1,100,35,23,49,800000,33,52,8,80,27,57
POI_00246,Ritz-Carlton Business Center - Rio de Janeiro,Brazil,Island,-22.910567,-43.190377,Business Center,6.2,100,119,85,46,800000,66,70,10,62,134,58
POI_00247,Mandarin Wildlife Center - Sydney,Australia,Coastal,-33.863433,151.25072,Wildlife Center,5.1,86,44,40,44,800000,63,51,12,82,108,75
POI_00248,Mandarin Tourist Office - United Kingdom,United Kingdom,Mountain,54.713902,-3.313477,Tourist Office,2.4,100,64,49,47,800000,64,62,10,71,39,57
POI_00249,Aman Resort Hotel - Bali,Indonesia,Coastal,-8.34027,115.053897,Resort Hotel,79.6,97,87,96,62,800000,74,73,24,66,403,55
POI_00250,Aman Resort Hotel - Berlin,Germany,Island,52.48025,13.361973,Resort Hotel,117.7,77,74,84,65,800000,64,50,24,79,109,61
POI_00251,Six Hotel - United States,United States,Suburban,39.763831,-100.485245,Hotel,119.7,80,56,74,63,800000,39,69,24,76,131,54
POI_00252,Six Visitor Center - Kyoto,Japan,Historical,34.969238,135.752579,Visitor Center,4.1,96,58,30,65,800000,30,53,10,68,126,71
POI_00253,Six Marina - Las Vegas,United States,Rural,36.149105,-115.134675,Marina,7.1,85,58,83,59,800000,59,65,15,78,39,71
POI_00254,Rosewood Beach Resort - France,France,Metropolitan,46.604215,1.902563,Beach Resort,48.6,73,18,19,78,800000,62,80,16,70,240,74
POI_00255,Rosewood Business Hotel - Amsterdam,Netherlands,Suburban,52.378105,4.884865,Business Hotel,80.6,96,78,55,50,800000,58,49,24,91,30,58
POI_00256,Rosewood Luxury Hotel - France,France,Metropolitan,46.587739,1.870392,Luxury Hotel,29.6,85,30,37,82,800000,53,78,24,68,41,77
POI_00257,Belmond Booking Office - Tokyo,Japan,Metropolitan,35.660297,139.688148,Booking Office,1.2,96,18,16,74,800000,53,68,10,92,84,85
POI_00258,Belmond Travel Agency - Amsterdam,Netherlands,Suburban,52.368376,4.904372,Travel Agency,9.7,80,76,65,69,800000,59,71,17,85,82,64
POI_00259,Soneva Corporate Office - Bali,Indonesia,Coastal,-8.358852,115.077991,Corporate Office,2.1,100,62,33,45,800000,64,64,8,74,169,75
POI_00260,Soneva Beach Resort - United States,United States,Mountain,39.759811,-100.474813,Beach Resort,100.3,89,54,40,63,800000,69,50,10,65,192,66
POI_00261,One&Only Resort - Kyoto,Japan,Historical,34.972521,135.735724,Resort,87.7,71,48,37,50,800000,36,53,12,73,160,68
POI_00262,One&Only Luxury Hotel - United States,United States,Mountain,39.770464,-100.425546,Luxury Hotel,35.6,84,45,33,49,800000,80,69,24,71,137,55
POI_00263,Jumeirah Executive Office - Las Vegas,United States,Suburban,36.14703,-115.176939,Executive Office,1.6,100,97,41,45,800000,61,53,11,75,138,68
POI_00264,Jumeirah Eco Lodge - Bali,Indonesia,Coastal,-8.302298,115.055098,Eco Lodge,5.1,77,59,87,67,800000,80,73,13,78,166,73
POI_00265,Fairmont Spa Resort - Tokyo,Japan,Metropolitan,35.687432,139.674983,Spa Resort,92.3,100,30,26,76,800000,33,78,9,89,243,78
POI_00266,Fairmont Beach Resort - Paris,France,Historical,48.856388,2.313388,Beach Resort,105.1,95,32,42,67,800000,40,53,14,63,130,68
POI_00267,Shangri-La Mountain Resort - Dubai,UAE,Historical,25.160471,55.265975,Mountain Resort,102.4,86,35,29,55,800000,37,53,12,60,285,71
POI_00268,Shangri-La Resort - Melbourne,Australia,Suburban,-37.826034,144.997911,Resort,68.0,75,98,55,49,800000,46,62,13,75,48,63
POI_00269,Peninsula Resort Hotel - Paris,France,Rural,48.871659,2.327359,Resort Hotel,53.3,100,44,61,59,800000,57,56,24,61,166,62
POI_00270,Banyan Spa Resort - Singapore,Singapore,Metropolitan,1.392352,103.847706,Spa Resort,108.0,84,12,5,59,800000,50,88,10,95,180,74
POI_00271,Banyan Beach Resort - Barcelona,Spain,Rural,41.354781,2.150125,Beach Resort,90.6,78,113,150,61,800000,34,52,14,77,381,57
POI_00272,Anantara Luxury Hotel - Las Vegas,United States,Urban,36.164036,-115.137712,Luxury Hotel,67.7,95,56,64,70,800000,36,72,24,63,138,63
POI_00273,Minor Business Hotel - New York,United States,Metropolitan,40.733679,-74.039602,Business Hotel,119.1,96,26,19,62,800000,31,67,24,81,178,94
POI_00274,Minor Spa Resort - Mumbai,India,Rural,19.04821,72.872331,Spa Resort,97.5,90,105,80,51,800000,35,60,9,78,137,66
POI_00275,Centara Mountain Resort - Singapore,Singapore,Metropolitan,1.353285,103.837735,Mountain Resort,64.4,100,29,38,73,800000,52,74,16,94,181,93
POI_00276,Centara Luxury Hotel - Las Vegas,United States,Historical,36.21491,-115.131865,Luxury Hotel,30.4,100,35,20,68,800000,34,70,24,73,41,55
POI_00277,Marriott Activity Hub - Dubai,UAE,Island,25.198952,55.236027,Activity Hub,6.3,100,31,24,63,800000,62,73,14,67,177,55
POI_00278,Marriott Tech Hub - Shanghai,China,Coastal,31.222548,121.466962,Tech Hub,7.3,89,45,32,46,800000,65,70,13,79,107,56
POI_00279,Hilton Corporate Lounge - Kyoto,Japan,Historical,35.044866,135.73858,Corporate Lounge,8.3,93,40,16,65,800000,41,57,14,81,52,62
POI_00280,Hilton Cruise Port - London,United Kingdom,Metropolitan,51.521596,-0.162203,Cruise Port,95.9,99,27,23,69,800000,48,89,11,64,90,90
POI_00281,InterContinental Luxury Hotel - United Kingdom,United Kingdom,Historical,54.707298,-3.234206,Luxury Hotel,79.6,91,50,47,64,800000,30,54,24,64,106,65
POI_00282,Wyndham Resort - Hong Kong,Hong Kong,Coastal,22.350172,114.137411,Resort,52.3,92,41,24,68,800000,71,54,11,74,38,62
POI_00283,Wyndham Beach Resort - Dubai,UAE,Island,25.206602,55.260386,Beach Resort,26.9,100,41,29,60,800000,73,53,16,63,270,69
POI_00284,Accor Tour Office - San Francisco,United States,Island,37.796834,-122.452842,Tour Office,1.9,99,47,45,54,800000,83,66,8,72,91,76
POI_00285,Accor Visitor Center - United States,United States,Urban,39.776282,-100.4689,Visitor Center,4.9,97,35,34,71,800000,49,72,9,81,36,58
POI_00286,Best Resort Hotel - United States,United States,Coastal,39.741259,-100.475469,Resort Hotel,59.8,97,65,43,65,800000,83,59,24,76,365,76
POI_00287,Hyatt Resort Hotel - Kyoto,Japan,Historical,35.012102,135.741936,Resort Hotel,69.0,94,54,65,68,800000,45,71,24,73,159,71
POI_00288,Hyatt Resort Hotel - San Francisco,United States,Suburban,37.779307,-122.44674,Resort Hotel,103.0,100,57,27,55,800000,37,50,24,63,401,59
POI_00289,Radisson Resort Hotel - Bangkok,Thailand,Suburban,13.740328,100.522309,Resort Hotel,103.8,95,113,144,68,800000,62,72,24,73,353,54
POI_00290,Radisson Resort - Tokyo,Japan,Metropolitan,35.666369,139.607507,Resort,113.1,78,26,24,81,800000,32,75,9,77,56,94
POI_00291,Choice Beach Resort - United Kingdom,United Kingdom,Coastal,54.682614,-3.2787,Beach Resort,34.8,100,113,72,64,800000,78,70,13,75,192,58
POI_00292,Choice Resort Hotel - Athens,Greece,Historical,37.996132,23.769374,Resort Hotel,94.2,96,50,58,67,800000,57,74,24,60,444,66
POI_00293,Choice Resort Hotel - United States,United States,Metropolitan,39.752053,-100.418488,Resort Hotel,69.1,89,23,15,84,800000,54,81,24,66,170,95
POI_00294,Expedia Nature Reserve - Bangkok,Thailand,Metropolitan,13.75354,100.461511,Nature Reserve,5.5,100,34,29,74,800000,59,77,11,61,156,84
POI_00295,Expedia Tourist Info - Tokyo,Japan,Metropolitan,35.651636,139.605563,Tourist Info,5.7,100,29,21,67,800000,33,72,11,86,162,92
POI_00296,Booking Travel Agency - Kyoto,Japan,Historical,35.025721,135.781146,Travel Agency,10.8,100,30,28,62,800000,49,55,17,81,172,60
POI_00297,Booking Tourist Office - San Francisco,United States,Island,37.762078,-122.450785,Tourist Office,1.5,100,94,47,60,800000,79,73,10,64,48,75
POI_00298,Airbnb Luxury Hotel - United Kingdom,United Kingdom,Island,54.658534,-3.253747,Luxury Hotel,61.5,100,38,42,65,800000,71,65,24,66,140,67
POI_00299,TripAdvisor Port - France,France,Island,46.601412,1.916095,Port,4.9,99,119,139,58,800000,65,64,11,78,36,68
POI_00300,Carnival Cruise Port - United States,United States,Historical,39.819512,-100.450479,Cruise Port,172.2,77,38,45,58,800000,53,58,8,64,174,75
POI_00301,Royal Activity Hub - United States,United States,Urban,39.781749,-100.42619,Activity Hub,10.9,94,19,17,76,800000,61,67,16,70,118,64
POI_00302,Norwegian Marina - United Kingdom,United Kingdom,Historical,54.738504,-3.305315,Marina,11.5,97,15,16,61,800000,55,62,14,63,140,58
POI_00303,TUI Business Center - Las Vegas,United States,Metropolitan,36.13427,-115.175066,Business Center,9.8,90,22,29,59,800000,36,70,10,63,78,92
POI_00304,TUI Resort - United Kingdom,United Kingdom,Suburban,54.710201,-3.311371,Resort,48.0,87,118,129,54,800000,43,56,13,75,102,53
POI_00305,TUI Tourist Info - Sydney,Australia,Coastal,-33.841814,151.221082,Tourist Info,7.5,100,105,80,68,800000,82,63,17,80,134,56
POI_00306,Thomas Business Center - United States,United States,Urban,39.811115,-100.481703,Business Center,10.9,98,20,19,84,800000,40,89,14,66,84,62
POI_00307,Thomas Tour Office - Bangkok,Thailand,Suburban,13.749295,100.460829,Tour Office,1.8,95,46,56,67,800000,32,68,8,75,62,67
POI_00308,G Activity Hub - Rome,Italy,Historical,41.917703,12.472405,Activity Hub,5.5,90,30,40,58,800000,64,49,10,72,136,59
POI_00309,G Executive Office - United States,United States,Rural,39.775493,-100.40722,Executive Office,3.2,100,30,14,43,800000,37,55,11,68,120,54
POI_00310,Intrepid Business Center - Hong Kong,Hong Kong,Coastal,22.291172,114.171367,Business Center,11.0,91,91,68,68,800000,81,72,12,80,72,71
POI_00311,Abercrombie Tourist Office - Auckland,New Zealand,Coastal,-36.875109,174.803252,Tourist Office,3.4,94,85,95,44,800000,80,71,8,68,167,55
POI_00312,Abercrombie Resort Hotel - United Kingdom,United Kingdom,Mountain,54.734311,-3.307827,Resort Hotel,101.6,88,78,92,45,800000,64,53,24,74,156,68
POI_00313,Trafalgar Tourist Info - United States,United States,Suburban,39.79389,-100.405017,Tourist Info,3.9,75,88,65,64,800000,59,51,15,63,146,68
POI_00314,Contiki Resort - Shanghai,China,Metropolitan,31.260112,121.447235,Resort,100.5,91,15,17,76,800000,49,63,12,62,364,78
POI_00315,Contiki Cruise Port - Auckland,New Zealand,Mountain,-36.858633,174.807337,Cruise Port,207.3,85,41,50,65,800000,80,67,13,69,161,71
POI_00316,Insight Conservation Area - France,France,Suburban,46.566415,1.932513,Conservation Area,10.0,100,71,75,61,800000,54,57,10,71,45,57
POI_00317,Insight Travel Agency - United Kingdom,United Kingdom,Coastal,54.670736,-3.308245,Travel Agency,11.3,96,99,46,63,800000,86,63,15,65,158,64
POI_00318,Collette Tourist Info - Shanghai,China,Suburban,31.259908,121.44494,Tourist Info,6.1,100,38,24,64,800000,43,65,8,69,164,54
POI_00319,Collette Tour Office - Barcelona,Spain,Island,41.340971,2.190773,Tour Office,2.8,100,38,37,53,800000,82,64,9,69,138,67
POI_00320,Collette Visitor Center - Paris,France,Suburban,48.901078,2.332783,Visitor Center,3.3,100,111,73,51,800000,48,63,17,70,40,59
POI_00321,Tauck Business Center - United Kingdom,United Kingdom,Coastal,54.721726,-3.234847,Business Center,11.8,92,46,42,49,800000,67,71,9,62,27,55
POI_00322,Tauck Cruise Terminal - United States,United States,Island,39.78158,-100.430546,Cruise Terminal,224.7,81,90,36,44,800000,68,74,12,81,109,59
POI_00323,Globus Marina - United Kingdom,United Kingdom,Coastal,54.708038,-3.299838,Marina,10.4,83,62,26,47,800000,82,53,14,71,149,67
POI_00324,Globus Business Center - Tokyo,Japan,Metropolitan,35.687071,139.657715,Business Center,5.7,97,33,20,60,800000,43,75,17,90,54,90
POI_00325,Cosmos Outdoor Recreation - France,France,Urban,46.56501,1.933053,Outdoor Recreation,5.1,92,39,18,81,800000,39,68,12,69,26,64
POI_00326,Cosmos Resort - Cancun,Mexico,Coastal,21.132453,-86.817704,Resort,55.4,85,91,79,68,800000,81,54,8,70,113,69
