POI_ID,Common_Travel_Partner,Total_Visitors,Dominant_Age_Group,Origin_Country,Average_Sentiment_Score,Average_Rating,Reviews,Avg_spend_per_head,Accesebility_index,Travel_mode,time_spent,Overall_experience
POI_00245,Couple,2,18-25,United States,6.6,6.8,Peaceful and relaxing atmosphere,236.98,3.6,Car,120 mins,6.4
POI_00246,Solo,1,18-25,Germany,6.7,6.3,Highly recommended destination,301.15,5.9,Car,60 mins,6
POI_00247,Friends,5,46-55,Japan,7.1,7.3,Highly recommended destination,581.01,6.1,Car,120 mins,7.5
POI_00248,Couple,2,46-55,China,8.8,8.9,Could be better maintained,439.31,8.7,Train,180 mins,8.1
POI_00249,Friends,6,36-45,United States,6.8,6.8,Perfect for families,282.38,6,Flight,60 mins,6.3
POI_00250,Friends,6,46-55,Germany,10,9.2,Perfect for families,349.16,5.3,Flight,30 mins,8.7
POI_00251,Family,5,56-65,Japan,8.8,8.2,Amazing experience with great service,439.94,4.5,Train,120 mins,8.2
POI_00252,Family,3,26-35,China,9.8,9.3,Could be better maintained,116.54,6.1,Car,24 hours,9.7
POI_00253,Couple,2,65+,India,6.8,7.4,Amazing experience with great service,360.87,4.8,Flight,30 mins,8
POI_00254,Family,4,26-35,United Kingdom,8.4,8.4,Unforgettable memories created,376.21,8.4,Train,60 mins,9.1
POI_00255,Solo,1,56-65,Germany,7.4,6.8,Unforgettable memories created,457.11,4.7,Car,60 mins,6.3
POI_00256,Couple,2,36-45,United Kingdom,10,9.5,Unforgettable memories created,297.61,5.1,Car,24 hours,10
POI_00257,Family,3,26-35,United Kingdom,8.5,8.8,Highly recommended destination,482.84,8,Car,90 mins,9.6
POI_00258,Couple,2,18-25,United States,10,9.4,Excellent facilities and staff,492.91,8.3,Flight,30 mins,9.4
POI_00259,Family,4,26-35,India,7.1,7.6,Perfect for families,112.27,3.9,Flight,30 mins,7.4
POI_00260,Couple,2,36-45,United States,10,9.9,Excellent facilities and staff,398.72,6.5,Flight,240 mins,10
POI_00261,Friends,5,56-65,China,6.6,6.4,Beautiful location but crowded,341.58,5.3,Car,120 mins,6
POI_00262,Friends,3,36-45,South Korea,9,9.1,Unforgettable memories created,724.73,4.8,Flight,30 mins,8.3
POI_00263,Friends,7,56-65,Germany,6.5,7,Unforgettable memories created,218.6,3.9,Cruise,30 mins,6.5
POI_00264,Family,3,46-55,United States,8.8,8,Amazing experience with great service,424.52,5.2,Car,96 hours,8.5
POI_00265,Friends,5,46-55,China,7.1,7.7,Could be better maintained,319.43,4.6,Train,240 mins,8.3
POI_00266,Friends,5,18-25,China,9.7,9.3,Perfect for families,100.18,6.6,Flight,180 mins,9.8
POI_00267,Couple,2,18-25,United Kingdom,5.8,6.1,Peaceful and relaxing atmosphere,119.55,4.7,Train,180 mins,6.4
POI_00268,Family,3,46-55,India,7.7,7,Highly recommended destination,540.19,5.2,Flight,72 hours,7.4
POI_00269,Friends,5,56-65,India,8.3,7.8,Breathtaking views,344.58,4.5,Flight,30 mins,7.2
POI_00270,Solo,1,65+,South Korea,8.9,8.9,Good value for money,334.76,6.5,Flight,120 mins,8.7
POI_00271,Friends,7,26-35,Australia,10,9.8,Perfect for families,570.06,7,Car,120 mins,9.4
POI_00272,Friends,7,46-55,China,6.7,6.2,Perfect for families,338.55,5.1,Flight,96 hours,6.2
POI_00273,Family,4,65+,France,7.8,8.5,Perfect for families,174.35,7.4,Car,60 mins,8.5
POI_00274,Friends,6,18-25,China,5.7,6.2,Beautiful location but crowded,93.28,3.3,Train,30 mins,6.5
POI_00275,Friends,7,18-25,Japan,8.7,9,Excellent facilities and staff,310.31,8,Flight,180 mins,8.6
POI_00276,Solo,1,56-65,South Korea,6.3,6.7,Highly recommended destination,376.68,5.9,Car,90 mins,6.2
POI_00277,Solo,1,46-55,Japan,5.6,6.1,Breathtaking views,187.15,5.4,Flight,240 mins,6.7
POI_00278,Solo,1,36-45,India,7.1,7.5,Peaceful and relaxing atmosphere,397.88,6.7,Cruise,90 mins,6.9
POI_00279,Solo,1,56-65,South Korea,7.4,8.1,Good value for money,533.87,5.2,Train,60 mins,8.9
POI_00280,Friends,6,26-35,China,8.7,8.3,Perfect for families,464.41,4.7,Bus,180 mins,8.8
POI_00281,Family,5,18-25,France,6.7,6.9,Unforgettable memories created,281.23,5.6,Flight,60 mins,6.8
POI_00282,Friends,4,56-65,India,6.1,6.5,Unforgettable memories created,358.84,4.2,Train,240 mins,7
POI_00283,Solo,1,56-65,France,10,9.4,Amazing experience with great service,259.97,8.2,Cruise,60 mins,10
POI_00284,Family,5,65+,France,9.4,8.9,Perfect for families,199.54,6.9,Flight,90 mins,9.2
POI_00285,Solo,1,26-35,United Kingdom,8.8,9.7,Unforgettable memories created,186.44,8.4,Bus,240 mins,9
POI_00286,Friends,4,18-25,United Kingdom,8.5,8,Amazing experience with great service,383.65,6.4,Car,30 mins,8.4
POI_00287,Couple,2,46-55,Australia,7.3,7.2,Could be better maintained,512.15,5.9,Car,90 mins,7.5
POI_00288,Couple,2,36-45,France,6.5,6.6,Perfect for families,179.97,5.7,Bus,180 mins,6
POI_00289,Solo,1,18-25,United Kingdom,6.3,6.4,Excellent facilities and staff,155.41,5,Bus,180 mins,6.8
POI_00290,Solo,1,65+,China,8,8.5,Peaceful and relaxing atmosphere,551.36,6.6,Car,120 mins,8.3
POI_00291,Friends,6,46-55,India,6.4,6.1,Could be better maintained,470.1,4.2,Flight,120 mins,5.7
POI_00292,Family,3,26-35,South Korea,7.7,7.2,Beautiful location but crowded,257.63,5.2,Flight,72 hours,7.9
POI_00293,Friends,7,18-25,France,8.2,8.4,Unforgettable memories created,493.02,4.2,Car,120 mins,8.3
POI_00294,Family,4,18-25,Germany,8.5,9.2,Breathtaking views,401.75,7.6,Car,180 mins,9.4
POI_00295,Solo,1,18-25,Germany,8.4,8.3,Peaceful and relaxing atmosphere,433.63,7,Flight,60 mins,8.4
POI_00296,Couple,2,36-45,France,7.6,7.1,Perfect for families,109.3,3.8,Car,30 mins,7.1
POI_00297,Solo,1,46-55,Australia,9.5,9.1,Excellent facilities and staff,420.5,6.6,Flight,48 hours,9.6
POI_00298,Friends,4,56-65,Germany,7.1,7.7,Highly recommended destination,399.44,6.7,Flight,180 mins,7.3
POI_00299,Family,5,18-25,Australia,8.5,8.6,Amazing experience with great service,558.96,4.8,Bus,120 mins,8.8
POI_00300,Solo,1,46-55,China,9.2,9.4,Perfect for families,480.75,5.6,Train,180 mins,9.5
POI_00301,Friends,4,56-65,Australia,5.5,6.1,Breathtaking views,177.6,4.6,Flight,72 hours,6.5
POI_00302,Solo,1,46-55,United States,9.3,9.8,Perfect for families,696.69,9,Flight,60 mins,9.7
POI_00303,Friends,7,65+,Japan,7.8,7.8,Beautiful location but crowded,122.01,6.7,Flight,120 mins,7.2
POI_00304,Solo,1,26-35,Australia,8.1,7.7,Unforgettable memories created,162.65,6.2,Train,96 hours,8.1
POI_00305,Solo,1,46-55,France,9.3,9,Perfect for families,133.44,4.8,Flight,60 mins,9.8
POI_00306,Family,3,26-35,China,7.6,7,Highly recommended destination,203.26,6.2,Flight,24 hours,6.6
POI_00307,Couple,2,36-45,Japan,8.3,9.1,Excellent facilities and staff,112.41,4.8,Flight,60 mins,9.1
POI_00308,Solo,1,26-35,France,6.6,6.6,Good value for money,226.47,6.3,Train,60 mins,6.5
POI_00309,Couple,2,65+,China,9.5,8.7,Excellent facilities and staff,657.52,4.6,Flight,240 mins,8.8
POI_00310,Friends,4,46-55,India,9.8,8.9,Unforgettable memories created,496.55,5.3,Train,120 mins,8.5
POI_00311,Family,4,65+,Japan,10,9.9,Excellent facilities and staff,178.07,5.7,Car,120 mins,9.6
POI_00312,Solo,1,46-55,Canada,7.5,7,Peaceful and relaxing atmosphere,326.46,3.9,Flight,90 mins,7.1
POI_00313,Solo,1,36-45,South Korea,8.1,8.9,Beautiful location but crowded,427.62,4.8,Car,72 hours,9.3
POI_00314,Friends,5,46-55,United States,7.3,6.7,Amazing experience with great service,380.77,4.9,Car,90 mins,7.2
POI_00315,Family,4,18-25,China,7.5,8.2,Unforgettable memories created,544.88,6,Car,180 mins,8.2
POI_00316,Friends,6,46-55,India,6.5,6.8,Highly recommended destination,225.18,6,Flight,240 mins,6.3
POI_00317,Solo,1,46-55,India,7.3,6.8,Good value for money,482.4,4.2,Train,90 mins,7.3
POI_00318,Friends,7,56-65,United Kingdom,8.2,9.1,Amazing experience with great service,386.52,8.7,Train,120 mins,8.3
POI_00319,Solo,1,36-45,China,7.4,8,Highly recommended destination,540.38,5.5,Train,240 mins,8.3
POI_00320,Couple,2,18-25,Germany,9.3,9.9,Could be better maintained,297.99,8.9,Car,96 hours,9.9
POI_00321,Couple,2,36-45,Japan,9,8.5,Peaceful and relaxing atmosphere,629.48,6.5,Train,120 mins,8.3
POI_00322,Friends,6,36-45,India,8.9,9.2,Amazing experience with great service,675.56,5.9,Flight,240 mins,9.9
POI_00323,Family,3,18-25,Japan,6.4,6.8,Beautiful location but crowded,379.44,3.9,Train,180 mins,7.3
POI_00324,Friends,6,36-45,France,6.8,6.3,Unforgettable memories created,285.8,6.2,Car,60 mins,6.7
POI_00325,Family,5,18-25,India,8.9,8.7,Excellent facilities and staff,624.09,6.2,Flight,90 mins,8.1
POI_00326,Family,3,65+,Australia,8.2,8.2,Excellent facilities and staff,593.01,4.4,Flight,180 mins,8.6
POI_00327,Solo,1,36-45,South Korea,7.2,6.7,Breathtaking views,320.63,5.7,Car,240 mins,7.1
POI_00328,Family,4,26-35,South Korea,9.2,9.3,Beautiful location but crowded,414.73,8.5,Flight,240 mins,9
POI_00329,Friends,3,56-65,Japan,9.4,8.8,Amazing experience with great service,235.76,5,Flight,72 hours,8.1
POI_00330,Family,4,26-35,Germany,9.3,9,Perfect for families,312,8.3,Flight,96 hours,9.2
POI_00331,Couple,2,26-35,United Kingdom,10,9.9,Excellent facilities and staff,567.59,6.6,Flight,30 mins,9.2
POI_00332,Family,3,18-25,South Korea,7.2,6.7,Highly recommended destination,459.57,4.3,Car,240 mins,6.3
POI_00333,Solo,1,65+,Japan,8.8,8.8,Unforgettable memories created,218.99,4.5,Train,60 mins,8.5
POI_00334,Friends,6,26-35,United Kingdom,10,9.8,Excellent facilities and staff,638.87,8.2,Flight,240 mins,10
POI_00335,Couple,2,65+,Canada,9.9,9.6,Amazing experience with great service,170.58,6.9,Flight,96 hours,9.7
POI_00336,Family,5,65+,Germany,8,8.2,Could be better maintained,145.55,5.8,Cruise,180 mins,9
POI_00337,Family,5,65+,Canada,9.3,9.7,Good value for money,295.42,9.3,Flight,180 mins,10
POI_00338,Couple,2,36-45,Canada,8.3,9.2,Good value for money,559.98,6,Bus,90 mins,10
POI_00339,Friends,4,46-55,France,8.8,9.5,Breathtaking views,454.56,5.2,Car,180 mins,9.9
POI_00340,Friends,3,26-35,Germany,7.6,7.9,Unforgettable memories created,243.37,5.1,Flight,60 mins,8.1
POI_00341,Family,3,18-25,Canada,10,9.6,Perfect for families,494.64,9.1,Car,180 mins,9.9
POI_00342,Solo,1,65+,South Korea,6,6.3,Beautiful location but crowded,78.29,5,Flight,90 mins,6.7
POI_00343,Solo,1,26-35,France,9.4,9.4,Could be better maintained,641.04,7.5,Bus,180 mins,8.6
POI_00344,Couple,2,46-55,China,6.9,6.4,Good value for money,435.52,6,Flight,96 hours,6.6
POI_00345,Family,4,18-25,Australia,7.4,7.7,Amazing experience with great service,494.12,6.2,Cruise,120 mins,7.6
POI_00346,Family,4,26-35,Australia,8.6,8.4,Beautiful location but crowded,497.15,5.2,Car,90 mins,8.6
POI_00347,Couple,2,18-25,Japan,6.3,6.4,Beautiful location but crowded,356.2,6.2,Train,72 hours,6.4
POI_00348,Couple,2,26-35,United States,9,9,Peaceful and relaxing atmosphere,134.69,5.6,Cruise,120 mins,9.2
POI_00349,Couple,2,65+,Canada,7.2,7.9,Could be better maintained,232.08,7.8,Train,180 mins,7.3
POI_00350,Solo,1,18-25,United States,7.4,7.9,Peaceful and relaxing atmosphere,234.22,4.8,Flight,60 mins,8.1
POI_00351,Couple,2,56-65,India,5.4,6,Highly recommended destination,75.42,3.3,Car,96 hours,5.7
POI_00352,Solo,1,36-45,Germany,9.3,9.2,Peaceful and relaxing atmosphere,281.01,8.9,Flight,30 mins,9.2
POI_00353,Solo,1,26-35,Australia,6.4,6.3,Unforgettable memories created,215.24,4.7,Flight,120 mins,5.8
POI_00354,Solo,1,18-25,Canada,8.3,8,Unforgettable memories created,153.63,5.1,Car,180 mins,8.8
POI_00355,Solo,1,65+,South Korea,7.6,7.7,Unforgettable memories created,461.86,6.2,Flight,60 mins,8.3
POI_00356,Couple,2,36-45,Australia,10,9.3,Amazing experience with great service,94.02,7.6,Flight,180 mins,9.9
POI_00357,Family,3,26-35,India,6.3,6.2,Breathtaking views,111.69,4.3,Flight,60 mins,6.4
POI_00358,Solo,1,56-65,Japan,6.9,7.5,Beautiful location but crowded,469.37,4,Flight,180 mins,7.4
POI_00359,Solo,1,46-55,Canada,8.1,7.4,Amazing experience with great service,425.55,5,Flight,240 mins,7.6
POI_00360,Friends,3,36-45,France,9.2,8.5,Amazing experience with great service,604.85,7.3,Train,90 mins,8.7
POI_00361,Solo,1,36-45,Germany,8.8,9.6,Beautiful location but crowded,191.52,4.9,Flight,180 mins,9.7
POI_00362,Family,3,26-35,United States,8,7.9,Perfect for families,147.02,6.2,Train,180 mins,7.2
POI_00363,Family,5,65+,United Kingdom,9.2,8.6,Could be better maintained,344.82,7.2,Flight,96 hours,8.9
POI_00364,Couple,2,26-35,China,7.6,7.2,Could be better maintained,474.38,6.6,Flight,24 hours,7.1
POI_00365,Family,5,26-35,United States,7.4,7.7,Good value for money,277.06,6.2,Car,30 mins,7.8
POI_00366,Family,5,36-45,South Korea,7,7.5,Breathtaking views,149.86,7.1,Bus,180 mins,7.4
POI_00367,Friends,3,36-45,United States,6.3,6.1,Good value for money,206.44,3.3,Flight,90 mins,6.3
POI_00368,Family,3,18-25,Japan,8.9,8.7,Peaceful and relaxing atmosphere,219.7,8.6,Car,30 mins,8.5
POI_00369,Family,5,46-55,Australia,6.6,6.6,Could be better maintained,299.52,6.5,Cruise,120 mins,6
POI_00370,Family,3,26-35,Canada,6,6.1,Could be better maintained,70.97,5.4,Flight,90 mins,5.7
POI_00371,Family,3,18-25,Australia,8.9,9.6,Beautiful location but crowded,306.99,9.1,Train,120 mins,10
POI_00372,Couple,2,56-65,France,10,9.3,Perfect for families,718.7,6.5,Train,30 mins,8.9
POI_00373,Solo,1,36-45,France,7.5,7.4,Peaceful and relaxing atmosphere,360.82,5.7,Flight,120 mins,6.9
POI_00374,Friends,7,26-35,Canada,7.5,7.8,Perfect for families,184.26,4.1,Car,120 mins,7.4
POI_00375,Solo,1,65+,Japan,7.8,7.1,Unforgettable memories created,243.6,5.6,Flight,120 mins,7.2
POI_00376,Family,4,65+,United States,8.5,8.5,Beautiful location but crowded,676.34,8,Flight,240 mins,8.3
POI_00377,Friends,5,36-45,South Korea,8,8.5,Excellent facilities and staff,108.48,6.3,Train,30 mins,8.3
POI_00378,Couple,2,56-65,Canada,7.5,6.9,Amazing experience with great service,417.8,5.3,Car,60 mins,7.5
POI_00379,Solo,1,26-35,Japan,6.9,6.5,Perfect for families,426.37,4.1,Bus,120 mins,6
POI_00380,Solo,1,56-65,United Kingdom,9.1,9.8,Could be better maintained,770.96,7.3,Car,90 mins,9.7
POI_00381,Family,4,46-55,China,7.2,7.5,Unforgettable memories created,474.94,5.2,Car,60 mins,7.1
POI_00382,Family,4,46-55,Japan,8.9,8.3,Peaceful and relaxing atmosphere,319.81,7.6,Cruise,60 mins,9.1
POI_00383,Solo,1,18-25,United Kingdom,9.1,8.3,Could be better maintained,146.48,7.7,Car,180 mins,7.8
POI_00384,Friends,7,56-65,China,8.8,9.6,Peaceful and relaxing atmosphere,397.27,7.3,Train,90 mins,10
POI_00385,Friends,7,26-35,India,6.1,6.1,Peaceful and relaxing atmosphere,369.6,5.2,Car,96 hours,6.3
POI_00386,Couple,2,18-25,United Kingdom,7,7.2,Beautiful location but crowded,212.49,4.4,Flight,120 mins,7.6
POI_00387,Couple,2,65+,Canada,6.6,6,Beautiful location but crowded,407.96,3.9,Bus,72 hours,6.2
POI_00388,Family,5,65+,China,9.7,9.3,Highly recommended destination,583.48,8.2,Flight,120 hours,8.6
POI_00389,Family,5,36-45,United Kingdom,9.6,9.4,Excellent facilities and staff,414.86,5.1,Car,90 mins,8.6
POI_00390,Couple,2,18-25,Germany,6.9,7.6,Excellent facilities and staff,135.05,6.9,Cruise,60 mins,7.4
POI_00391,Friends,3,18-25,Japan,9.8,9.8,Highly recommended destination,150.73,7.4,Train,180 mins,9.4
POI_00392,Family,5,46-55,South Korea,5.7,6.2,Excellent facilities and staff,190.16,3.8,Car,180 mins,6.1
POI_00393,Solo,1,18-25,France,10,9.2,Breathtaking views,675.54,6.1,Flight,240 mins,9
POI_00394,Friends,4,56-65,Australia,9.4,8.6,Breathtaking views,301.4,7.1,Car,180 mins,8.8
POI_00395,Solo,1,26-35,Japan,9.6,9.6,Beautiful location but crowded,489.7,7.8,Flight,96 hours,9.5
POI_00396,Friends,6,65+,South Korea,7.3,7,Perfect for families,463.94,5.4,Flight,60 mins,7.5
POI_00397,Couple,2,26-35,Australia,7,6.6,Highly recommended destination,295.47,4.2,Cruise,30 mins,6.3
POI_00398,Solo,1,56-65,United Kingdom,7.7,8.5,Peaceful and relaxing atmosphere,273.96,4.3,Flight,48 hours,8.9
POI_00399,Couple,2,36-45,Germany,5.9,6.2,Perfect for families,89.21,5.7,Cruise,120 hours,6.5
POI_00400,Family,3,18-25,France,8.7,9,Good value for money,316.95,5.7,Flight,240 mins,8.3
POI_00401,Family,3,26-35,France,9.9,9.2,Unforgettable memories created,678,6.3,Bus,120 hours,9.1
POI_00402,Solo,1,56-65,United Kingdom,6.6,6.4,Unforgettable memories created,237.67,5.2,Bus,180 mins,6.4
POI_00403,Couple,2,26-35,India,5.6,6,Unforgettable memories created,339.88,5.9,Car,90 mins,6.3
POI_00404,Solo,1,18-25,China,10,9.8,Amazing experience with great service,170.28,8.7,Car,240 mins,9.4
POI_00405,Family,3,65+,Germany,8.1,7.4,Unforgettable memories created,298.15,5.4,Cruise,120 mins,7.4
POI_00406,Solo,1,46-55,South Korea,7.3,7.5,Peaceful and relaxing atmosphere,477.97,5.3,Flight,72 hours,6.8
POI_00407,Friends,7,26-35,Australia,7,6.8,Peaceful and relaxing atmosphere,486.95,4.1,Car,120 mins,6.8
POI_00408,Solo,1,65+,United States,8.1,8.4,Excellent facilities and staff,467.16,7.3,Car,120 mins,7.8
POI_00409,Friends,6,46-55,Canada,7.9,7.6,Good value for money,549.59,4.9,Flight,90 mins,7.1
POI_00410,Couple,2,36-45,Japan,5.7,6.2,Perfect for families,178.14,5.7,Flight,120 mins,6.2
POI_00411,Couple,2,36-45,South Korea,7.3,7.5,Highly recommended destination,140.29,5.3,Flight,30 mins,6.8
POI_00412,Family,4,26-35,Canada,8.3,8.1,Beautiful location but crowded,344.14,8,Train,90 mins,7.3
POI_00413,Friends,6,26-35,United Kingdom,7.6,7.2,Beautiful location but crowded,334.73,7.1,Cruise,30 mins,7.6
POI_00414,Family,3,46-55,India,9.7,9.1,Breathtaking views,260.18,4.6,Flight,60 mins,8.4
POI_00415,Couple,2,36-45,India,9.1,9.1,Perfect for families,327.8,4.6,Flight,60 mins,8.8
POI_00416,Couple,2,46-55,South Korea,9.4,8.6,Could be better maintained,100.2,8.2,Flight,120 mins,9.2
POI_00417,Family,5,46-55,United States,7.6,7.8,Beautiful location but crowded,113.87,4.8,Car,120 mins,7.5
POI_00418,Friends,5,26-35,Germany,9,9,Unforgettable memories created,693.41,8.7,Flight,90 mins,8.2
POI_00419,Solo,1,18-25,France,10,10,Could be better maintained,152.92,6.8,Cruise,180 mins,10
POI_00420,Friends,3,36-45,South Korea,6.8,6.6,Amazing experience with great service,333.17,3.8,Flight,30 mins,7
POI_00421,Friends,6,26-35,France,7.9,7.6,Perfect for families,259.64,7.3,Bus,120 mins,7.2
POI_00422,Family,4,18-25,Australia,10,9.6,Amazing experience with great service,194.99,4.8,Flight,180 mins,8.8
POI_00423,Couple,2,36-45,South Korea,7.2,7.8,Peaceful and relaxing atmosphere,367.19,4.8,Cruise,30 mins,8.5
POI_00424,Friends,6,56-65,Canada,6,6.3,Highly recommended destination,265.71,4.9,Cruise,90 mins,6.7
POI_00425,Solo,1,26-35,China,5.8,6.2,Breathtaking views,152.79,3.3,Train,90 mins,6.1
POI_00426,Family,5,56-65,Japan,9.9,9.2,Excellent facilities and staff,710.64,5.5,Car,60 mins,8.7
POI_00427,Friends,7,56-65,United States,9.6,8.8,Amazing experience with great service,247.88,6.3,Bus,30 mins,8.9
POI_00428,Couple,2,65+,Japan,6.5,6.3,Could be better maintained,146.84,5.6,Cruise,180 mins,6.9
POI_00429,Friends,7,26-35,India,9.8,9.8,Highly recommended destination,617.51,5.7,Bus,48 hours,10
POI_00430,Family,5,56-65,Japan,7.2,7,Excellent facilities and staff,149.72,5.5,Car,120 mins,7.2
POI_00431,Family,4,56-65,Japan,5.4,6,Highly recommended destination,449,3.7,Car,180 mins,5.8
POI_00432,Friends,4,65+,India,7.8,7.3,Peaceful and relaxing atmosphere,121.75,5.2,Train,120 mins,7.6
POI_00433,Solo,1,36-45,Japan,8.2,7.9,Beautiful location but crowded,238.75,5.5,Flight,120 mins,7.3
POI_00434,Family,5,65+,United States,6.5,6.2,Unforgettable memories created,232.33,5.4,Bus,120 mins,6
POI_00435,Family,5,65+,India,8.1,8.3,Unforgettable memories created,228.83,6.5,Train,60 mins,8.8
POI_00436,Solo,1,56-65,Canada,8.2,8.6,Excellent facilities and staff,638.78,4.7,Flight,180 mins,8.1
POI_00437,Friends,4,26-35,Germany,5.6,6.2,Amazing experience with great service,438.18,4,Cruise,180 mins,5.8
POI_00438,Solo,1,26-35,United States,8.2,8.3,Could be better maintained,383.2,7.3,Bus,90 mins,8.4
POI_00439,Friends,4,26-35,Australia,10,9.6,Good value for money,377.87,8.5,Flight,120 mins,10
POI_00440,Friends,5,65+,United States,6.9,6.8,Excellent facilities and staff,225.82,6.3,Car,180 mins,6.4
POI_00441,Couple,2,56-65,Japan,5.8,6.3,Could be better maintained,286.55,4.4,Flight,180 mins,6.9
POI_00442,Friends,7,36-45,United Kingdom,7.6,7.3,Could be better maintained,407.53,4.2,Cruise,180 mins,7.7
POI_00443,Family,4,56-65,Japan,7,7.1,Peaceful and relaxing atmosphere,134.55,6.3,Car,180 mins,6.4
POI_00444,Friends,5,26-35,Germany,7.4,8.1,Peaceful and relaxing atmosphere,209.21,5.3,Flight,180 mins,8.9
POI_00445,Family,3,26-35,France,6.3,6,Peaceful and relaxing atmosphere,154.2,5,Flight,240 mins,6.6
POI_00446,Couple,2,65+,Canada,9.3,9.4,Perfect for families,308.04,8,Car,120 mins,9
POI_00447,Family,3,56-65,France,8.1,7.5,Peaceful and relaxing atmosphere,592.05,6.6,Bus,30 mins,8
POI_00448,Friends,5,46-55,Japan,7.9,8.6,Excellent facilities and staff,513.01,5,Flight,72 hours,8.7
POI_00449,Solo,1,36-45,China,9.1,8.3,Perfect for families,237.15,6.6,Cruise,96 hours,7.5
POI_00450,Family,5,65+,Canada,8.3,9,Good value for money,410.6,6.2,Flight,60 mins,9
POI_00451,Family,5,56-65,France,9.2,8.8,Excellent facilities and staff,655.33,7.5,Car,30 mins,8.7
POI_00452,Couple,2,26-35,United States,9,9.4,Highly recommended destination,222.47,6.3,Bus,60 mins,10
