POI_ID,POI_Name,Country,Region_type,POI_Latitude,POI_Longitude,POI_Type_Detailed,Time_To_Visit,Family_Friendly_Index,Transit_Time(in mins),Local_Transfer(USD),Accessebility_Value,Visitor_Volume(in thousands),Seasonality_Index,Food_Index,Operating_Hours,Safety_Index,Cost_of_POI,Connectivity_index
POI_00143,Paris Food Market,France,Historical,48.898674,2.306206,Food Market,July-September,4.3,40,No,6.9,74.7,6,4.2,24 Hours,5.7,243.49,6
POI_00144,Singapore Shopping District,Singapore,Urban,1.307124,103.773291,Shopping District,Summer Season,5.9,103,Yes,4.8,101.5,6.1,5.9,9:00 AM - 21:00 PM,5.7,72.33,7.3
POI_00145,Bangkok Religious Site,Thailand,Urban,13.745032,100.458417,Religious Site,Year-Round,5.6,70,No,5.4,633.7,3.1,6,7:00 AM - 22:00 PM,5.3,469.94,4.3
POI_00146,London Shopping District,United Kingdom,Historical,51.556411,-0.146612,Shopping District,Winter Season,4,61,No,4.7,362.1,7.4,6.8,24 Hours,7.2,133.58,5.5
POI_00147,Bangkok Cultural Center,Thailand,Urban,13.781687,100.509589,Cultural Center,Year-Round,8.7,94,No,5.1,689.4,4.6,9,7:00 AM - 17:00 PM,9.2,459.13,7
POI_00148,London Archaeological Site,United Kingdom,Historical,51.517008,-0.134416,Archaeological Site,April-June,3.7,72,Yes,6.4,27462.2,4.4,5.8,6:00 AM - 21:00 PM,5.8,469.2,6.2
POI_00149,Bali Religious Site,Indonesia,Island,-8.36903,115.048723,Religious Site,January-March,7.3,18,Yes,7,600.5,3.7,6.6,24 Hours,6,472.24,7.8
POI_00150,Paris Nature Park,France,Historical,48.888955,2.38427,Nature Park,Summer Season,5.3,53,No,7.1,2645.2,7.3,4.8,9:00 AM - 22:00 PM,5,260.01,6.3
POI_00151,Phuket Mountain Resort,Thailand,Coastal,7.87796,98.383075,Mountain Resort,January-March,5.5,116,No,5.2,1176.9,4.7,3.7,24 Hours,5.6,472.32,5.7
POI_00152,New York Art Gallery,United States,Urban,40.669811,-74.016474,Art Gallery,Winter Season,3.9,101,Yes,3.5,2579.2,7.7,3.9,7:00 AM - 18:00 PM,6.4,300.67,4.6
POI_00153,Maldives Wildlife Sanctuary,Maldives,Island,3.22595,73.253147,Wildlife Sanctuary,January-March,6,71,No,6.1,102.9,6.7,4.1,8:00 AM - 22:00 PM,6.2,267.81,5.3
POI_00154,Rome Wildlife Sanctuary,Italy,Historical,41.947476,12.486421,Wildlife Sanctuary,Summer Season,5.8,118,Yes,4.7,507.7,8.4,7.6,7:00 AM - 18:00 PM,8,104.17,8.9
POI_00155,Barcelona Religious Site,Spain,Coastal,41.336759,2.189572,Religious Site,April-June,4.9,39,No,4.3,1429.6,6.5,8.1,10:00 AM - 22:00 PM,6.4,72.78,5.2
POI_00156,Rome Botanical Garden,Italy,Historical,41.879949,12.536824,Botanical Garden,Spring-Fall,5.8,20,Yes,5.3,1044.6,6.3,6.8,7:00 AM - 22:00 PM,5.2,151.74,7
POI_00157,Barcelona Scenic Viewpoint,Spain,Coastal,41.351237,2.1806,Scenic Viewpoint,Year-Round,8.1,31,Yes,5.3,818.2,4.6,7.7,9:00 AM - 19:00 PM,5.7,65.6,7
POI_00158,Phuket Museum,Thailand,Coastal,7.912835,98.381999,Museum,April-June,5.7,52,No,5.5,261.4,4.1,3.6,24 Hours,6.6,120.29,6.6
POI_00159,Los Angeles Shopping District,United States,Urban,34.022353,-118.200257,Shopping District,Winter Season,8,73,Yes,7.8,7096.4,7,8.2,24 Hours,5.6,106.68,8.7
POI_00160,Dubai Historical Monument,UAE,Urban,25.178133,55.283333,Historical Monument,Year-Round,5.5,21,No,5.1,905.3,5.4,8.3,10:00 AM - 20:00 PM,5.6,380.37,6.6
POI_00161,Los Angeles Food Market,United States,Urban,34.09873,-118.288658,Food Market,January-March,7.6,74,Yes,7.2,234.2,6.7,6.8,24 Hours,6.3,371.62,6.9
POI_00162,Phuket Museum,Thailand,Coastal,7.889746,98.343924,Museum,Winter Season,5.9,84,No,6.9,12985.1,7.4,5,7:00 AM - 21:00 PM,5.7,424.18,8.6
POI_00163,Istanbul Religious Site,Turkey,Historical,41.053963,28.984974,Religious Site,Year-Round,4.4,72,Yes,5.6,232.1,4,4.4,24 Hours,5.9,93.49,5.4
POI_00164,Phuket Archaeological Site,Thailand,Coastal,7.843721,98.40554,Archaeological Site,January-March,5.1,87,No,5.5,18478.2,6,6.1,9:00 AM - 21:00 PM,5.2,378.61,5.5
POI_00165,Maldives Religious Site,Maldives,Island,3.158503,73.181248,Religious Site,October-December,6.4,39,No,6.8,47570.4,4,5.4,24 Hours,7,454.07,7.7
POI_00166,Dubai Adventure Park,UAE,Urban,25.231453,55.291011,Adventure Park,October-December,6.1,56,No,6.4,2113.5,4.8,5.2,6:00 AM - 20:00 PM,7.1,162.9,4.7
POI_00167,Paris Cultural Center,France,Historical,48.848083,2.340927,Cultural Center,Spring-Fall,6.2,83,Yes,4.6,4674.6,3.6,6.4,8:00 AM - 19:00 PM,7.2,311.78,6.5
POI_00168,Tokyo Botanical Garden,Japan,Urban,35.680228,139.608228,Botanical Garden,Year-Round,7.9,56,No,5.4,3011.7,3.6,4.8,9:00 AM - 21:00 PM,6.4,318.06,5.2
POI_00169,Maldives Cultural Center,Maldives,Island,3.170515,73.242907,Cultural Center,Summer Season,4.4,69,No,4.9,2445.8,7.9,5.6,24 Hours,6.1,59.93,6.2
POI_00170,Istanbul Wildlife Sanctuary,Turkey,Historical,41.040249,29.011034,Wildlife Sanctuary,July-September,5.7,98,Yes,6.5,5088,6.3,6.9,8:00 AM - 18:00 PM,7.7,319.35,6.4
POI_00171,Maldives Scenic Viewpoint,Maldives,Island,3.196983,73.187037,Scenic Viewpoint,July-September,4,55,No,3.5,3068.1,4.9,4.6,24 Hours,6.3,115.4,5.4
POI_00172,Paris Historical Monument,France,Historical,48.811159,2.396797,Historical Monument,Winter Season,6.1,23,Yes,5.5,66,6.5,5.3,7:00 AM - 17:00 PM,7.6,160.63,7
POI_00173,Bali Archaeological Site,Indonesia,Island,-8.388099,115.075537,Archaeological Site,January-March,3.7,115,Yes,5.4,505.5,4.6,4.1,10:00 AM - 21:00 PM,4.3,130.56,6.2
POI_00174,Rome Nature Park,Italy,Historical,41.893767,12.544222,Nature Park,April-June,6,50,Yes,5.8,10948.6,4.7,5.3,7:00 AM - 18:00 PM,6.3,411.87,6.3
POI_00175,Istanbul Wildlife Sanctuary,Turkey,Historical,41.04616,29.019104,Wildlife Sanctuary,April-June,6,52,Yes,8.3,57.9,4.4,8,6:00 AM - 20:00 PM,8.3,122.66,7.9
POI_00176,Sydney Nature Park,Australia,Coastal,-33.869982,151.172618,Nature Park,January-March,5,77,Yes,5.3,954.5,4.2,3.5,7:00 AM - 22:00 PM,5.6,178.53,6.3
POI_00177,Paris Historical Monument,France,Historical,48.864312,2.391266,Historical Monument,October-December,7.6,60,Yes,7.3,3109.3,3.7,5.3,9:00 AM - 17:00 PM,5.7,161.09,6.1
POI_00178,Maldives Theme Park,Maldives,Island,3.219688,73.250566,Theme Park,January-March,4.9,31,Yes,9.1,9991.6,4.8,7.6,9:00 AM - 18:00 PM,8.4,355.58,9.4
POI_00179,Tokyo Shopping District,Japan,Urban,35.650107,139.676104,Shopping District,Winter Season,5.9,58,Yes,5.4,2823.4,9.7,5.9,10:00 AM - 22:00 PM,8.2,394.64,7.9
POI_00180,New York Botanical Garden,United States,Urban,40.689716,-74.036137,Botanical Garden,Summer Season,8.7,53,Yes,8,3205.9,9.6,8.4,24 Hours,6.1,480.33,6.8
POI_00181,London Scenic Viewpoint,United Kingdom,Historical,51.526432,-0.083298,Scenic Viewpoint,Winter Season,5.8,67,Yes,7.2,539.8,7.2,7.8,24 Hours,8.2,111.79,8.5
POI_00182,Singapore Wildlife Sanctuary,Singapore,Urban,1.318986,103.775163,Wildlife Sanctuary,Winter Season,6.6,104,No,6.2,2771.4,6.7,8.2,6:00 AM - 22:00 PM,7.3,135.14,7.9
POI_00183,Bangkok Art Gallery,Thailand,Urban,13.717559,100.492578,Art Gallery,July-September,5,115,No,8,354.4,4,9.2,24 Hours,6.8,398.98,7.2
POI_00184,Phuket Cultural Center,Thailand,Coastal,7.855397,98.349636,Cultural Center,Spring-Fall,6.9,58,Yes,6.2,8524.2,6.1,5.2,7:00 AM - 19:00 PM,8.1,341.94,6.7
POI_00185,New York Wildlife Sanctuary,United States,Urban,40.684763,-74.055977,Wildlife Sanctuary,Summer Season,8.9,92,Yes,5.7,4684.7,7.7,5.4,24 Hours,7.8,206.97,7.3
POI_00186,Maldives Shopping District,Maldives,Island,3.203689,73.256845,Shopping District,Year-Round,4.8,96,No,6.9,3643.9,7,7,8:00 AM - 17:00 PM,9.5,389.56,6.6
POI_00187,Maldives Food Market,Maldives,Island,3.183582,73.194817,Food Market,Spring-Fall,3.7,34,Yes,5.4,765.4,4.5,6.5,8:00 AM - 18:00 PM,6.6,271.83,5.1
POI_00188,Barcelona Food Market,Spain,Coastal,41.417225,2.177863,Food Market,January-March,6.2,40,No,5.9,154.7,3.7,5.8,10:00 AM - 21:00 PM,3.8,280.3,5.7
POI_00189,Istanbul Food Market,Turkey,Historical,40.989231,28.978735,Food Market,April-June,8,82,Yes,5.3,758.9,4.5,6.5,6:00 AM - 19:00 PM,5.7,173.29,9
POI_00190,Bali Beach Resort,Indonesia,Island,-8.327733,115.061202,Beach Resort,Summer Season,6.4,111,Yes,6.2,2277.9,8.5,6,24 Hours,4.1,200.66,4.8
POI_00191,Bangkok Cultural Center,Thailand,Urban,13.7887,100.472209,Cultural Center,Spring-Fall,7.1,33,No,4.4,1440,5.7,4.1,24 Hours,6.9,192.25,4.9
POI_00192,Maldives Botanical Garden,Maldives,Island,3.249383,73.191279,Botanical Garden,April-June,7,107,Yes,7,8921.9,5.1,5.4,7:00 AM - 21:00 PM,6,462.42,6.6
POI_00193,Maldives Mountain Resort,Maldives,Island,3.195177,73.204913,Mountain Resort,Winter Season,7.1,66,No,6.6,3620.5,9,8.9,24 Hours,7.2,245.16,9.2
POI_00194,Phuket Adventure Park,Thailand,Coastal,7.866098,98.405774,Adventure Park,April-June,5.9,72,Yes,4,7143.4,4.2,5.9,10:00 AM - 18:00 PM,5.3,147.21,6.6
POI_00195,Bali Shopping District,Indonesia,Island,-8.366265,115.108331,Shopping District,Winter Season,7.3,31,Yes,8.1,27342.6,9.1,9.3,8:00 AM - 19:00 PM,7.8,203.74,8.1
POI_00196,Dubai Religious Site,UAE,Urban,25.172982,55.263835,Religious Site,Year-Round,5.7,71,Yes,5.5,5362.1,3.8,4.1,7:00 AM - 19:00 PM,4.1,194.93,5.5
POI_00197,New York Mountain Resort,United States,Urban,40.719242,-73.995942,Mountain Resort,July-September,4.6,79,No,6.6,3405.1,6,5.3,24 Hours,4.5,350.01,5.7
POI_00198,Singapore Beach Resort,Singapore,Urban,1.3368,103.863087,Beach Resort,October-December,7.3,49,No,8.4,3854.2,3.1,7.2,24 Hours,7.1,464.24,5.9
POI_00199,Istanbul Wildlife Sanctuary,Turkey,Historical,40.977696,28.978891,Wildlife Sanctuary,January-March,4.8,75,No,5.1,2409.3,6.4,5.7,24 Hours,7,67.97,7.1
POI_00200,Rome Nature Park,Italy,Historical,41.881321,12.509477,Nature Park,Year-Round,5.8,94,No,5,975.4,4.3,7.5,10:00 AM - 17:00 PM,4.9,268.54,7.5
POI_00201,Sydney Adventure Park,Australia,Coastal,-33.825543,151.216867,Adventure Park,Summer Season,5.1,95,Yes,4.6,3173.6,9.6,5.3,24 Hours,4.2,189.36,4.4
POI_00202,Phuket Mountain Resort,Thailand,Coastal,7.85131,98.355335,Mountain Resort,July-September,6,59,Yes,5.3,7149.6,3.1,3.5,24 Hours,5.3,417.49,6.5
POI_00203,Singapore Adventure Park,Singapore,Urban,1.335317,103.839881,Adventure Park,April-June,8.8,36,Yes,8.2,2224.8,4.5,5.8,24 Hours,6.6,492.33,7.8
POI_00204,Singapore Archaeological Site,Singapore,Urban,1.376337,103.792633,Archaeological Site,July-September,4,64,No,3.6,2059.8,4.4,4.3,9:00 AM - 20:00 PM,3.9,312.49,5.9
POI_00205,Barcelona Historical Monument,Spain,Coastal,41.385295,2.214393,Historical Monument,April-June,7,98,No,8.3,271.8,4.5,8.8,8:00 AM - 17:00 PM,7.8,87.45,8.4
POI_00206,Bangkok Beach Resort,Thailand,Urban,13.73679,100.471068,Beach Resort,Spring-Fall,4.2,96,No,4.8,37.5,3.9,3.8,24 Hours,4.8,472.97,4.8
POI_00207,Barcelona Cultural Center,Spain,Coastal,41.337285,2.200849,Cultural Center,July-September,4.8,78,No,4.6,1524.4,5.1,4.8,7:00 AM - 19:00 PM,4.9,449.34,6.2
POI_00208,New York Food Market,United States,Urban,40.762679,-74.050503,Food Market,April-June,4.5,31,Yes,6,10081.2,5,5.2,6:00 AM - 18:00 PM,6,89.14,6
POI_00209,Paris Food Market,France,Historical,48.851594,2.371491,Food Market,July-September,8.9,45,No,6.8,73.4,3.7,8.8,6:00 AM - 18:00 PM,8.4,274.25,7.5
POI_00210,New York Art Gallery,United States,Urban,40.742201,-73.998351,Art Gallery,January-March,6.7,40,Yes,4.5,7832.7,5,4.7,24 Hours,4.5,341.73,6
POI_00211,Tokyo Beach Resort,Japan,Urban,35.6506,139.696973,Beach Resort,April-June,6.1,51,No,9.3,2670.6,4.3,7.5,24 Hours,8.6,173.06,8.8
POI_00212,Rome Wildlife Sanctuary,Italy,Historical,41.87696,12.514528,Wildlife Sanctuary,January-March,7.2,24,No,7.5,5562.5,3.3,7.1,7:00 AM - 21:00 PM,8,144.94,8.3
POI_00213,London Art Gallery,United Kingdom,Historical,51.481275,-0.156446,Art Gallery,January-March,6.5,37,No,5.2,3519.4,6.8,6.8,8:00 AM - 18:00 PM,5.3,80.62,5.5
POI_00214,London Art Gallery,United Kingdom,Historical,51.534025,-0.147391,Art Gallery,January-March,6,61,No,7.9,2479.4,5.8,9.1,7:00 AM - 17:00 PM,6.3,348.04,7.8
POI_00215,Bali Beach Resort,Indonesia,Island,-8.367214,115.0912,Beach Resort,Year-Round,4.3,67,Yes,4.8,1477.2,3.5,6.9,24 Hours,6.8,368.43,4.6
POI_00216,Bali Food Market,Indonesia,Island,-8.361234,115.096543,Food Market,October-December,5.5,98,Yes,3.8,157.6,3.4,3.7,7:00 AM - 17:00 PM,6.2,287.69,5.1
POI_00217,Phuket Historical Monument,Thailand,Coastal,7.913897,98.413335,Historical Monument,July-September,5.6,43,Yes,5.3,501.8,6.7,3.3,7:00 AM - 20:00 PM,5.7,376.4,6.1
POI_00218,Los Angeles Botanical Garden,United States,Urban,34.07235,-118.247766,Botanical Garden,Winter Season,4.4,64,No,6,435.1,8.6,4.1,10:00 AM - 17:00 PM,5,79.72,6.1
POI_00219,Barcelona Theme Park,Spain,Coastal,41.380004,2.16933,Theme Park,July-September,5.3,101,No,3.9,10917.6,6.5,3.9,6:00 AM - 21:00 PM,5.2,136.62,4
POI_00220,Singapore Mountain Resort,Singapore,Urban,1.320525,103.7755,Mountain Resort,January-March,7.7,16,No,4.4,1663.8,5.3,7.6,24 Hours,6.1,207.33,7
POI_00221,Singapore Museum,Singapore,Urban,1.398373,103.832635,Museum,July-September,3.7,100,Yes,5.3,13932.8,5.8,6.1,10:00 AM - 17:00 PM,4.2,386.38,6.3
POI_00222,Barcelona Cultural Center,Spain,Coastal,41.410998,2.173462,Cultural Center,Year-Round,5.5,82,No,5.9,6473.7,3.6,8.1,10:00 AM - 18:00 PM,8,389.67,6.9
POI_00223,Los Angeles Religious Site,United States,Urban,34.019075,-118.196867,Religious Site,Summer Season,7.6,86,Yes,5.1,960.9,6.4,4.5,8:00 AM - 17:00 PM,5,240.32,7.2
POI_00224,Barcelona Adventure Park,Spain,Coastal,41.36171,2.127301,Adventure Park,April-June,7.4,74,Yes,7.1,571.4,7,4.5,7:00 AM - 21:00 PM,6.8,353.43,7.7
POI_00225,Dubai Museum,UAE,Urban,25.248875,55.238278,Museum,Winter Season,8.3,41,Yes,5.1,5242.4,8.5,8.2,7:00 AM - 19:00 PM,6.7,373.72,5.8
POI_00226,London Nature Park,United Kingdom,Historical,51.478543,-0.151283,Nature Park,July-September,8.5,111,Yes,6.5,1833.8,6.2,4.9,7:00 AM - 20:00 PM,8.6,483.96,5.8
POI_00227,Bangkok Nature Park,Thailand,Urban,13.713307,100.457463,Nature Park,April-June,5.1,112,Yes,4.9,1460.9,5.8,5.6,8:00 AM - 22:00 PM,4.4,212.55,5.6
POI_00228,New York Wildlife Sanctuary,United States,Urban,40.704538,-74.041569,Wildlife Sanctuary,Year-Round,3.3,106,Yes,4,11423,3.8,5.6,24 Hours,4.7,277.72,4.3
POI_00229,London Historical Monument,United Kingdom,Historical,51.529207,-0.133531,Historical Monument,January-March,5.5,100,Yes,7.1,975.2,5.5,8.1,7:00 AM - 18:00 PM,6.8,166.24,8.4
POI_00230,London Beach Resort,United Kingdom,Historical,51.516024,-0.128563,Beach Resort,April-June,5,40,No,6.5,675.1,4.3,6.6,24 Hours,5.5,334.19,5.6
POI_00231,Phuket Historical Monument,Thailand,Coastal,7.838821,98.440758,Historical Monument,Winter Season,5.6,76,No,4.8,393,8.9,7.7,7:00 AM - 19:00 PM,7.6,326.52,8.3
POI_00232,Istanbul Wildlife Sanctuary,Turkey,Historical,41.046139,29.024961,Wildlife Sanctuary,Spring-Fall,5,15,No,6.2,6609.7,6.3,4.2,10:00 AM - 20:00 PM,4.9,405.54,6.3
POI_00233,Los Angeles Historical Monument,United States,Urban,34.010942,-118.200051,Historical Monument,Winter Season,8.3,36,No,8.4,1383.8,9.8,4.9,9:00 AM - 21:00 PM,6.1,291.91,7.7
POI_00234,Istanbul Adventure Park,Turkey,Historical,40.965421,28.996844,Adventure Park,January-March,7.1,65,No,4.6,7560.7,5.6,4.7,24 Hours,7.6,325.9,5.3
POI_00235,Rome Shopping District,Italy,Historical,41.861747,12.488198,Shopping District,Summer Season,8.7,25,Yes,5.1,6735.5,6.5,8.1,24 Hours,6,330.41,7
POI_00236,Istanbul Cultural Center,Turkey,Historical,41.034087,28.93898,Cultural Center,Spring-Fall,7.3,113,No,6.1,1368.6,6.8,6.1,7:00 AM - 20:00 PM,6.1,431.69,6.4
POI_00237,Barcelona Cultural Center,Spain,Coastal,41.358985,2.218328,Cultural Center,July-September,4.2,63,No,4.7,1985.6,5.2,5.6,7:00 AM - 19:00 PM,5.3,251.29,7.1
POI_00238,Singapore Shopping District,Singapore,Urban,1.3763,103.775028,Shopping District,April-June,5.6,106,No,6.4,2283.9,5.9,6.2,8:00 AM - 19:00 PM,9,106.99,6.3
POI_00239,Los Angeles Religious Site,United States,Urban,34.069406,-118.288498,Religious Site,July-September,3.3,119,No,5.9,2090.2,4.2,3.7,8:00 AM - 22:00 PM,4.6,219.19,5.9
POI_00240,Dubai Religious Site,UAE,Urban,25.206026,55.269537,Religious Site,April-June,8.3,75,No,6.5,23675.2,3.2,4.5,7:00 AM - 19:00 PM,5.7,64.61,7.6
POI_00241,Phuket Historical Monument,Thailand,Coastal,7.835683,98.404884,Historical Monument,Year-Round,5.7,68,Yes,4.7,285.8,3.8,4.1,7:00 AM - 22:00 PM,5.2,144.55,4
POI_00242,Phuket Food Market,Thailand,Coastal,7.854744,98.426519,Food Market,Spring-Fall,3.6,88,No,4.8,2874.5,6.7,5.6,8:00 AM - 21:00 PM,4.3,476.54,4.8
POI_00243,Maldives Historical Monument,Maldives,Island,3.223523,73.189738,Historical Monument,Summer Season,4.1,80,No,4.2,16488.7,9.6,5.8,24 Hours,5,220.42,7
POI_00244,Los Angeles Archaeological Site,United States,Urban,34.010814,-118.247319,Archaeological Site,January-March,4.5,16,No,4.7,122.5,5.2,5.4,7:00 AM - 21:00 PM,5.8,426.33,4.6
POI_00245,Phuket Adventure Park,Thailand,Coastal,7.889487,98.407573,Adventure Park,Year-Round,4.8,103,No,4.2,2991.8,6,6,7:00 AM - 17:00 PM,4.8,305.97,6.6
POI_00246,London Archaeological Site,United Kingdom,Historical,51.535692,-0.133535,Archaeological Site,October-December,7,55,Yes,5.7,15428.6,4.5,5.4,6:00 AM - 18:00 PM,6.4,413.96,5.9
POI_00247,New York Adventure Park,United States,Urban,40.670947,-74.036666,Adventure Park,April-June,6.9,64,No,5.2,8492.3,4,8.5,7:00 AM - 19:00 PM,6.5,135.47,7.7
POI_00248,Bangkok Museum,Thailand,Urban,13.763223,100.543877,Museum,July-September,7.6,63,Yes,9.6,314681.1,5.7,5.3,6:00 AM - 22:00 PM,7.8,158.11,7.8
POI_00249,New York Archaeological Site,United States,Urban,40.759586,-73.967016,Archaeological Site,October-December,6.4,17,No,5.2,66389.2,5.2,7.3,8:00 AM - 17:00 PM,6,304.23,5.3
POI_00250,Istanbul Scenic Viewpoint,Turkey,Historical,41.04706,28.961307,Scenic Viewpoint,July-September,5.5,113,Yes,3.8,776.8,4.4,6.8,7:00 AM - 18:00 PM,5.5,139.62,5.6
POI_00251,Istanbul Art Gallery,Turkey,Historical,41.01728,29.000545,Art Gallery,April-June,9.2,69,No,8.7,39869.3,3.5,5.5,10:00 AM - 20:00 PM,8,170.99,6
POI_00252,New York Beach Resort,United States,Urban,40.724343,-74.015429,Beach Resort,July-September,4.2,42,Yes,5.2,40283.5,6.8,3.9,24 Hours,5.7,74.91,5.1
POI_00253,New York Archaeological Site,United States,Urban,40.722049,-74.007751,Archaeological Site,January-March,4.3,35,Yes,6.3,2071.9,4.7,7.3,24 Hours,7.2,184.52,6.5
POI_00254,New York Museum,United States,Urban,40.754314,-73.970548,Museum,Spring-Fall,4.6,97,No,8,5652.1,6.2,6.6,8:00 AM - 17:00 PM,6,430.4,7.8
POI_00255,Tokyo Scenic Viewpoint,Japan,Urban,35.718819,139.60121,Scenic Viewpoint,Summer Season,3.9,85,No,5.9,57051.1,6.8,5.7,9:00 AM - 21:00 PM,6.2,170.87,5
POI_00256,Singapore Mountain Resort,Singapore,Urban,1.377593,103.865318,Mountain Resort,April-June,4.6,34,No,5.5,581.1,3.6,4.7,24 Hours,6.2,302.05,5.3
POI_00257,Paris Theme Park,France,Historical,48.815262,2.369115,Theme Park,October-December,5.6,20,No,4.5,1609.2,4.2,5.3,8:00 AM - 20:00 PM,7.2,387.05,5.4
POI_00258,Barcelona Theme Park,Spain,Coastal,41.422054,2.19981,Theme Park,Summer Season,3.6,25,Yes,6,18062,6.8,4.8,8:00 AM - 22:00 PM,5.6,376.46,4.5
POI_00259,Tokyo Cultural Center,Japan,Urban,35.690137,139.6341,Cultural Center,Year-Round,7.6,23,No,7,8826.3,5,9.1,10:00 AM - 17:00 PM,6.8,234.77,9.2
POI_00260,Istanbul Food Market,Turkey,Historical,41.015428,28.972585,Food Market,Winter Season,6.5,108,No,6.5,5887.2,7.3,6.5,24 Hours,4.9,108.64,5.5
POI_00261,Istanbul Nature Park,Turkey,Historical,40.959812,28.965666,Nature Park,January-March,5.7,22,No,6.6,6091.9,6.2,5.8,10:00 AM - 22:00 PM,6.6,347.84,5.5
POI_00262,Singapore Wildlife Sanctuary,Singapore,Urban,1.37299,103.852174,Wildlife Sanctuary,October-December,6.7,24,Yes,6.8,554.9,3.9,6.1,10:00 AM - 18:00 PM,8.5,83.99,8.8
POI_00263,Barcelona Food Market,Spain,Coastal,41.429477,2.123783,Food Market,Winter Season,6.8,32,No,3.9,10610.7,7.9,7,6:00 AM - 21:00 PM,6.1,83.33,7
POI_00264,Bangkok Mountain Resort,Thailand,Urban,13.722706,100.480319,Mountain Resort,Year-Round,8.8,117,Yes,5.7,3759.6,6.5,6.1,24 Hours,5.9,441.51,7.9
POI_00265,Singapore Food Market,Singapore,Urban,1.382609,103.854858,Food Market,Summer Season,7.5,46,No,5.7,1448.6,7.1,8,8:00 AM - 21:00 PM,5.9,94.12,6.6
POI_00266,London Nature Park,United Kingdom,Historical,51.505115,-0.164712,Nature Park,Winter Season,6.7,105,No,5.9,109,7.9,5.2,9:00 AM - 17:00 PM,6.8,484.6,4.7
POI_00267,Singapore Archaeological Site,Singapore,Urban,1.318039,103.866602,Archaeological Site,Summer Season,5.7,27,Yes,5.3,392.9,8.4,5.2,24 Hours,6.7,469.17,9.3
POI_00268,Maldives Mountain Resort,Maldives,Island,3.170765,73.228507,Mountain Resort,Spring-Fall,7.4,23,Yes,7.9,111.4,4.4,9.1,24 Hours,7.6,136.78,6.6
POI_00269,Paris Cultural Center,France,Historical,48.896676,2.395201,Cultural Center,Summer Season,5.6,109,Yes,6.8,251.5,6.8,3.9,8:00 AM - 21:00 PM,6.4,168.13,4.7
POI_00270,Dubai Wildlife Sanctuary,UAE,Urban,25.195995,55.314241,Wildlife Sanctuary,July-September,3.8,74,Yes,5,982,3.2,4.3,24 Hours,5.3,364.13,5.3
POI_00271,New York Archaeological Site,United States,Urban,40.667496,-73.999368,Archaeological Site,Summer Season,5.2,39,Yes,8.6,53.4,6,8.3,24 Hours,6.8,293.34,7.9
POI_00272,Paris Mountain Resort,France,Historical,48.866769,2.308268,Mountain Resort,April-June,6,60,No,6.7,331.2,6.3,6.8,24 Hours,4.7,137.36,6.3
POI_00273,Bali Museum,Indonesia,Island,-8.332526,115.108704,Museum,April-June,6.5,80,No,5,5550.4,6.1,6.5,9:00 AM - 20:00 PM,7.2,290.1,5.8
POI_00274,New York Adventure Park,United States,Urban,40.744479,-73.960041,Adventure Park,July-September,7.4,66,No,4.8,1465.9,6.9,6.4,24 Hours,6.1,350.02,6.6
POI_00275,Istanbul Cultural Center,Turkey,Historical,40.996506,29.001352,Cultural Center,Summer Season,3.7,66,No,5.7,5778.3,7.9,4.5,24 Hours,4,411.2,4.3
POI_00276,Tokyo Art Gallery,Japan,Urban,35.688517,139.607743,Art Gallery,April-June,4.7,75,No,6.5,2566.1,5.2,7,24 Hours,5.9,394.3,6.2
POI_00277,Bangkok Museum,Thailand,Urban,13.789857,100.456166,Museum,April-June,6.5,15,Yes,4.1,2438.2,4,3.7,6:00 AM - 19:00 PM,4.2,160.14,6.6
POI_00278,Sydney Botanical Garden,Australia,Coastal,-33.830854,151.200302,Botanical Garden,Summer Season,4.2,44,No,5.2,4688,9.8,5.1,10:00 AM - 19:00 PM,6.2,352.09,5.3
POI_00279,Bangkok Food Market,Thailand,Urban,13.728206,100.496104,Food Market,July-September,7.5,25,Yes,8.3,1569.1,6.3,6.5,7:00 AM - 22:00 PM,6.7,191.5,7.1
POI_00280,Barcelona Shopping District,Spain,Coastal,41.410073,2.133082,Shopping District,Summer Season,7.9,95,Yes,4.8,5316.6,8,4.9,7:00 AM - 20:00 PM,6,401.04,7.2
POI_00281,Singapore Religious Site,Singapore,Urban,1.395344,103.864531,Religious Site,Summer Season,4.3,69,Yes,4.2,959.1,7.5,6.7,9:00 AM - 22:00 PM,5.9,126.85,5.3
POI_00282,Paris Archaeological Site,France,Historical,48.892532,2.313202,Archaeological Site,Spring-Fall,7,15,Yes,7.1,310.7,3.2,7.6,6:00 AM - 20:00 PM,7.2,263.05,8.3
POI_00283,Bali Religious Site,Indonesia,Island,-8.299066,115.068529,Religious Site,April-June,6.3,72,No,5,250.5,3.8,8,9:00 AM - 21:00 PM,5.8,412.65,6.1
POI_00284,Bali Shopping District,Indonesia,Island,-8.333469,115.047358,Shopping District,Winter Season,5.4,36,Yes,5,1129.6,8.2,4.2,10:00 AM - 21:00 PM,6.5,429.11,5.9
