POI_ID,Company_ID,Company_Name,HQ_Country,Service_Type,FY_Year,Total_Customers_To_POI,Active_Tourists,Avg_Customer_Rating,Revenue(USD),Marketing_Expenditure_USD,Avg_Booking_Value,Destinations_Preference_Index,Tech_Adaptability_index,Digital_Channel_Share,Customer_Retention,Avg_Trip_Cost_USD,Commission,CSR_Focus_index,Reviews,Booking_Platforms
POI_00153,COMP_0153,Booking Holdings,France,Hotel Chain,2024,18463,14370,4.0,399863026,47874134,946,92,70,0.665,0.826,1617,70563017,67,63000,TripAdvisor
POI_00154,COMP_0154,Booking Holdings Holdings,France,Tour Operator,2023,29192,20978,4.8,2516445274,223513600,5495,89,100,0.841,0.912,11797,240799398,80,72600,Orbitz
POI_00155,COMP_0155,Airbnb - Rome,France,Cruise Line,2024,31461,24298,4.6,286068362,45722681,581,83,94,0.928,0.875,1008,34562637,70,70199,Expedia
POI_00156,COMP_0156,Airbnb,United States,Tour Operator,2020,65982,57183,4.1,1044289645,183930545,2514,77,97,0.817,0.807,5661,147812757,83,64199,Hostelworld
POI_00157,COMP_0157,Airbnb Holdings,France,Tour Operator,2024,65405,52331,4.4,1125371549,93035373,3470,76,76,0.919,0.843,7490,111720271,81,49643,Vrbo
POI_00158,COMP_0158,TripAdvisor,France,Cruise Line,2023,7636,6082,2.8,985449916,72553030,2492,78,83,0.792,0.796,5400,121957748,64,48600,Vrbo
POI_00159,COMP_0159,Carnival Corporation - Miami,United States,Cruise Line,2024,58257,43913,3.2,754868494,82731351,1531,80,64,0.609,0.742,3114,137219161,62,53399,Multiple Platforms
POI_00160,COMP_0160,Carnival Corporation,United Kingdom,Destination Management,2021,89345,63153,3.1,265047541,16052446,979,75,69,0.709,0.81,2103,30719609,62,33898,Hotwire
POI_00161,COMP_0161,Carnival Corporation Resorts,United Kingdom,Hotel Chain,2024,87798,67572,3.5,974155600,88445669,2416,90,92,0.861,0.855,4939,88191877,78,56999,Hostelworld
POI_00162,COMP_0162,Royal Caribbean Group,United Kingdom,Online Travel Agency,2020,172094,144085,4.0,810664994,108654959,1680,90,86,0.739,0.841,2395,131176990,77,63000,Priceline
POI_00163,COMP_0163,Royal Caribbean Group International,United States,Tour Operator,2023,11069,9086,3.9,907510587,156133727,2197,88,73,0.731,0.85,3497,101198558,86,61800,Vrbo
POI_00164,COMP_0164,Norwegian Cruise Line,United States,Cruise Line,2024,121194,86992,3.3,5048075315,920844439,12000,70,82,0.757,0.832,18414,833620171,84,54599,Orbitz
POI_00165,COMP_0165,TUI Group - Shanghai,France,Eco-Tourism,2020,12748,11144,3.5,2744197501,512840848,6533,90,91,0.732,0.779,14709,478935489,65,56999,Airbnb
POI_00166,COMP_0166,TUI Group,United Kingdom,Tour Operator,2020,15052,13497,3.7,290218409,37546683,584,87,90,0.859,0.811,1081,37340184,81,59399,Own Platform
POI_00167,COMP_0167,Thomas Cook - Hong Kong,United Kingdom,Cruise Line,2022,2290,1930,4.7,1596758164,197821507,7907,88,98,0.856,0.876,11417,252637618,80,27406,Qunar
POI_00168,COMP_0168,Thomas Cook,United States,Resort Management,2022,16613,14006,4.0,1750594379,117652227,3674,88,93,0.76,0.806,6061,161102154,86,63000,Hotwire
POI_00169,COMP_0169,G Adventures,United Kingdom,Travel Agency,2023,47919,38575,3.9,1226815092,67466392,2464,76,85,0.749,0.792,3972,166045755,71,61800,Expedia
POI_00170,COMP_0170,G Adventures International,United States,Eco-Tourism,2024,29557,23948,4.3,473145237,65128627,955,88,94,0.688,0.901,1824,61090514,84,66599,Orbitz
POI_00171,COMP_0171,Intrepid Travel - Bangkok,United States,Online Travel Agency,2024,11101,7811,3.9,836071253,124659742,1873,87,95,0.823,0.784,4064,137054969,88,61800,HomeAway
POI_00172,COMP_0172,Intrepid Travel,United States,Travel Agency,2020,8788,6710,3.7,341009108,59755832,813,85,73,0.789,0.819,1776,31457978,78,59399,MakeMyTrip
POI_00173,COMP_0173,Intrepid Travel Hotels,United States,Resort Management,2020,115396,98689,5.0,1844069763,281916163,3898,82,76,0.855,0.931,6141,234470589,85,75000,Trivago
POI_00174,COMP_0174,Abercrombie & Kent,United States,Online Travel Agency,2021,225187,167461,4.3,714305083,129917900,1438,88,94,0.774,0.878,2586,78293558,80,66599,TripAdvisor
POI_00175,COMP_0175,Abercrombie & Kent Travel,United States,Travel Agency,2021,72532,64006,3.6,758436065,126861079,1534,74,79,0.801,0.799,2701,120426675,79,58199,Hostelworld
POI_00176,COMP_0176,Trafalgar Tours,United Kingdom,Tour Operator,2021,22010,18643,3.0,540432308,69377096,1407,80,65,0.748,0.756,2041,57967934,66,51000,Booking.com
POI_00177,COMP_0177,Contiki - Bangkok,United Kingdom,Online Travel Agency,2020,21647,17461,4.3,120270317,10503391,258,84,72,0.879,0.853,567,12982215,87,66599,Direct Website
POI_00178,COMP_0178,Contiki,France,Travel Agency,2020,16064,12326,4.2,617409201,45911659,1581,80,97,0.81,0.838,3911,92705690,84,65400,Ctrip
POI_00179,COMP_0179,Contiki Ventures,United States,Online Travel Agency,2021,15339,10955,4.1,610590369,33561117,4330,90,86,0.686,0.834,5827,50987711,74,18170,Elong
POI_00180,COMP_0180,Insight Vacations - Los Angeles,United Kingdom,Adventure Tourism,2022,22700,16522,4.5,1293526507,95174244,10273,77,78,0.875,0.846,16367,139511946,81,16914,Hostelworld
POI_00181,COMP_0181,Insight Vacations,France,Corporate Travel,2024,161787,136799,4.1,95915309,7828104,538,89,91,0.708,0.818,920,11592496,67,28603,Multiple Platforms
POI_00182,COMP_0182,Collette Tours,United States,Tour Operator,2021,106203,87489,4.9,263186813,23445345,515,84,90,0.95,0.943,951,43248160,88,73800,Kayak
POI_00183,COMP_0183,Tauck,France,Resort Management,2022,6961,5451,4.3,325237000,40215764,2007,81,98,0.851,0.862,2782,50214760,77,23402,Trivago
POI_00184,COMP_0184,Globus - Los Angeles,France,Online Travel Agency,2022,8977,7467,3.8,319884897,43116437,756,88,90,0.787,0.829,1542,46294017,88,60600,Vrbo
POI_00185,COMP_0185,Globus,United Kingdom,Online Travel Agency,2022,4160,3524,4.7,746922596,91862330,1938,86,91,0.916,0.884,2679,134157722,86,54944,Trivago
POI_00186,COMP_0186,Globus Travel,United States,Online Travel Agency,2023,114101,80396,5.0,2004898851,355180657,4658,84,100,0.845,0.945,8118,331545831,82,75000,Own Platform
POI_00187,COMP_0187,Cosmos,United Kingdom,Resort Management,2023,13693,10106,3.1,1091410315,213823995,2620,78,81,0.609,0.75,5722,130541077,70,52200,Vrbo
POI_00188,COMP_0188,Cosmos Group,United States,Tour Operator,2023,51196,45897,4.2,485839766,40813461,1025,79,78,0.911,0.887,2065,49789476,82,65400,Airbnb
POI_00189,COMP_0189,Gate 1 Travel - Los Angeles,France,Online Travel Agency,2022,28803,22895,3.6,154323718,25285316,306,90,70,0.849,0.825,497,30198561,83,58199,Airbnb
POI_00190,COMP_0190,Gate 1 Travel,France,Online Travel Agency,2020,118890,104314,3.8,212092406,13375731,419,80,90,0.839,0.791,932,27468971,88,60600,Elong
POI_00191,COMP_0191,Gate 1 Travel Experiences,United States,Online Travel Agency,2022,144493,120655,3.8,29242243,5540046,245,73,82,0.881,0.853,412,3211997,66,16356,Elong
POI_00192,COMP_0192,Grand Circle Travel,United Kingdom,Travel Agency,2021,143710,107904,4.7,112447893,9114094,560,93,82,0.763,0.893,1176,11171184,82,31154,Airbnb
POI_00193,COMP_0193,Grand Circle Travel Tours,United Kingdom,Tour Operator,2023,40406,34283,3.7,775555923,113606828,1720,87,80,0.882,0.871,3179,67807347,76,59399,Travelocity
POI_00194,COMP_0194,Road Scholar - Sydney,United Kingdom,Adventure Tourism,2020,22307,15628,3.9,1676494164,333939006,3435,84,91,0.89,0.821,8446,296220969,83,61800,Own Platform
POI_00195,COMP_0195,Road Scholar,United Kingdom,Eco-Tourism,2020,15935,12524,4.4,4042022231,318470508,8116,94,74,0.774,0.883,14978,485258797,74,67800,Hostelworld
POI_00196,COMP_0196,Road Scholar International,France,Online Travel Agency,2022,23375,18370,3.4,214773175,38599206,1013,80,84,0.703,0.761,1530,22385350,73,29701,Direct Website
POI_00197,COMP_0197,Adventure Travel Trade Association,United States,Travel Agency,2021,21017,15234,2.8,698411089,93312645,1547,67,66,0.659,0.814,3031,131924163,66,48600,Booking.com
POI_00198,COMP_0198,Pacific Delight Tours - Toronto,United Kingdom,Tour Operator,2021,10640,8649,2.8,466472378,30690192,1281,72,86,0.563,0.786,1767,81482413,63,48600,Vrbo
POI_00199,COMP_0199,Pacific Delight Tours,United Kingdom,Tour Operator,2023,5973,5198,2.8,720991681,74432649,1958,84,70,0.723,0.745,4640,124066744,80,48600,Orbitz
POI_00200,COMP_0200,China Highlights - Barcelona,United Kingdom,Online Travel Agency,2021,5220,4396,3.7,1162806566,188524914,2925,84,76,0.728,0.858,5115,158541663,84,59399,Vrbo
POI_00201,COMP_0201,China Highlights,France,Eco-Tourism,2021,13176,10411,4.5,156784527,15357279,2892,91,99,0.889,0.82,5842,14377170,84,8966,Orbitz
POI_00202,COMP_0202,Wendy Wu Tours - Los Angeles,United States,Tour Operator,2023,84509,67149,4.9,5295480844,684848285,12000,95,79,0.783,0.857,19093,577692259,86,73800,MakeMyTrip
POI_00203,COMP_0203,Wendy Wu Tours,United States,Tour Operator,2020,75479,61671,4.8,34402715,4404898,205,96,83,0.741,0.912,450,3966579,74,23394,Hotwire
POI_00204,COMP_0204,Cox & Kings - Dubai,United Kingdom,Cruise Line,2021,31005,21899,4.5,3050671923,372280718,5849,85,97,0.81,0.871,13255,596511312,80,69000,Own Platform
POI_00205,COMP_0205,Cox & Kings,France,Cruise Line,2022,13966,10253,2.9,1089514388,210720432,2910,77,65,0.594,0.777,6823,205810180,80,49800,Priceline
POI_00206,COMP_0206,Kuoni Travel - Hong Kong,France,Online Travel Agency,2020,53029,43134,3.5,216074871,24951724,1126,88,82,0.809,0.839,2555,33618876,82,27942,Own Platform
POI_00207,COMP_0207,Kuoni Travel,United Kingdom,Travel Agency,2020,3609,2947,4.2,391207963,59724910,906,77,91,0.79,0.815,2236,36716960,86,65400,Ctrip
POI_00208,COMP_0208,Kuoni Travel Group,United States,Travel Agency,2023,26040,19366,4.6,452902256,75252901,908,86,95,0.95,0.915,1988,85362246,81,70199,HomeAway
POI_00209,COMP_0209,Virgin Holidays,United Kingdom,Hotel Chain,2021,2686,2007,3.9,521789411,66687802,1194,74,72,0.813,0.87,1652,68740726,88,61800,Travelocity
POI_00210,COMP_0210,Jet2holidays,United Kingdom,Destination Management,2023,25637,20978,2.8,710445442,115563513,1721,71,61,0.646,0.719,2505,99626730,76,48600,Ctrip
POI_00211,COMP_0211,On The Beach - Singapore,France,Cruise Line,2022,217852,163530,3.4,128201446,24566389,1414,85,66,0.656,0.826,1840,18876146,69,11282,Hotels.com
POI_00212,COMP_0212,On The Beach,United Kingdom,Corporate Travel,2023,57414,40334,3.7,395968102,30699828,870,79,93,0.666,0.792,1950,58543844,72,53573,Kayak
POI_00213,COMP_0213,Travelzoo - Miami,United Kingdom,Travel Agency,2021,20427,16602,4.0,2128442691,301462438,4129,78,71,0.813,0.833,6040,294707299,89,63000,HomeAway
POI_00214,COMP_0214,Travelzoo,France,Travel Agency,2024,34230,25300,4.9,219928634,33696823,540,89,95,0.896,0.909,886,20120953,79,73800,Agoda
POI_00215,COMP_0215,Travelzoo Group,United States,Travel Agency,2024,14801,11435,4.7,3260675793,289855249,7294,97,76,0.813,0.865,10870,651576746,90,71399,Booking.com
POI_00216,COMP_0216,Secret Escapes,United States,Resort Management,2022,48161,41939,3.5,4873216936,493653122,9858,87,74,0.624,0.763,19117,411192024,82,56999,Hotels.com
POI_00217,COMP_0217,Luxury Gold,France,Hotel Chain,2020,71083,50184,3.7,229120613,27067707,581,77,83,0.664,0.818,1252,27028701,80,59399,Qunar
POI_00218,COMP_0218,Scenic Luxury Cruises - Sydney,United States,Cruise Line,2021,90028,63663,3.8,888359711,171288745,1977,74,73,0.825,0.839,4187,119031173,74,60600,Booking.com
POI_00219,COMP_0219,Scenic Luxury Cruises,United Kingdom,Cruise Line,2020,7005,6117,3.7,4608469225,380660967,12000,88,67,0.765,0.864,29189,542930032,77,59399,Priceline
POI_00220,COMP_0220,Scenic Luxury Cruises Resorts,United Kingdom,Resort Management,2020,186794,139432,4.0,5459720493,615647488,12000,79,77,0.772,0.861,20660,1064665064,80,63000,Direct Website
POI_00221,COMP_0221,Emerald Waterways,United Kingdom,Corporate Travel,2021,30306,21545,4.5,324687115,17351613,1124,90,91,0.806,0.882,2426,32177048,90,45811,Vrbo
POI_00222,COMP_0222,Emerald Waterways Resorts,United Kingdom,Hotel Chain,2022,14682,12581,4.1,116250862,9268970,721,79,88,0.799,0.836,1366,22521718,81,22085,MakeMyTrip
POI_00223,COMP_0223,Avalon Waterways - Mumbai,United Kingdom,Travel Agency,2021,16207,14485,5.0,1087863760,161307833,3842,82,77,0.95,0.948,6756,155987706,86,51436,Direct Website
POI_00224,COMP_0224,Avalon Waterways,United Kingdom,Eco-Tourism,2020,20911,17384,4.8,361098062,38149711,888,96,74,0.95,0.926,2125,57623112,93,65457,Own Platform
POI_00225,COMP_0225,Avalon Waterways Ventures,United Kingdom,Destination Management,2020,30385,27237,4.5,148077877,7654330,319,93,73,0.725,0.851,649,23826536,87,69000,Travelocity
POI_00226,COMP_0226,Viking Cruises - Miami,United Kingdom,Cruise Line,2022,50655,42391,2.9,137415566,21671568,283,79,85,0.752,0.739,474,14971497,60,49800,Airbnb
POI_00227,COMP_0227,Viking Cruises,United Kingdom,Cruise Line,2022,144779,115581,4.1,439032086,59622374,4400,83,90,0.889,0.876,6224,57087966,69,13298,Own Platform
POI_00228,COMP_0228,Viking Cruises Resorts,United States,Resort Management,2024,224288,196367,4.6,4782968136,862889029,11994,88,90,0.85,0.835,23511,446600513,87,60223,Booking.com
POI_00229,COMP_0229,Crystal Cruises,United Kingdom,Cruise Line,2023,11597,8401,3.7,2400179436,449977488,7656,77,84,0.749,0.804,15048,340729110,81,37950,Hotwire
POI_00230,COMP_0230,Regent Seven Seas,France,Eco-Tourism,2022,28645,22547,4.7,1328052510,220485141,2722,96,74,0.731,0.915,6298,118079032,85,71399,Hostelworld
POI_00231,COMP_0231,Seabourn - New York,United Kingdom,Destination Management,2021,102825,82499,4.0,2766945038,234566134,5719,82,69,0.778,0.843,8908,515902704,75,63000,Expedia
POI_00232,COMP_0232,Seabourn,United Kingdom,Hotel Chain,2023,26194,23003,3.6,1452405142,179647044,3339,89,75,0.641,0.815,7277,202259496,67,58199,Multiple Platforms
POI_00233,COMP_0233,Seabourn Partners,United Kingdom,Adventure Tourism,2023,3822,3198,4.2,692007428,122530462,1446,84,76,0.839,0.828,3517,88722980,85,65400,Direct Website
POI_00234,COMP_0234,Club Med - Singapore,United Kingdom,Eco-Tourism,2020,9653,6962,3.7,3492762620,335747369,7159,84,91,0.685,0.87,10730,387996004,80,59399,Vrbo
POI_00235,COMP_0235,Club Med,France,Destination Management,2021,47216,36489,4.4,310600099,15701634,657,88,76,0.707,0.896,927,27816220,74,67800,Elong
POI_00236,COMP_0236,Sandals Resorts,France,Resort Management,2024,17985,13719,3.9,1266504160,209779607,2854,86,83,0.888,0.835,6864,102993945,70,61800,Qunar
POI_00237,COMP_0237,Beaches Resorts - London,United Kingdom,Resort Management,2024,109718,79339,3.6,951981384,108811008,2284,83,78,0.767,0.839,5254,122854949,79,58199,Booking.com
POI_00238,COMP_0238,Beaches Resorts,United States,Resort Management,2024,7513,6074,3.8,1240551396,213288875,3007,82,85,0.777,0.785,4914,129828321,68,60600,Priceline
POI_00239,COMP_0239,RIU Hotels & Resorts - Los Angeles,United States,Resort Management,2021,99310,79089,3.2,3091891013,201622596,7956,79,69,0.787,0.797,18275,549408247,63,53399,TripAdvisor
POI_00240,COMP_0240,RIU Hotels & Resorts,United Kingdom,Hotel Chain,2022,68311,50352,3.0,530564023,71686175,2128,80,75,0.659,0.822,3550,78522228,73,26996,Trivago
POI_00241,COMP_0241,Atlantis Resorts,United States,Hotel Chain,2023,32918,23364,4.2,1245945639,158305155,2652,90,95,0.724,0.901,3622,175138281,75,65400,Hostelworld
POI_00242,COMP_0242,Atlantis Resorts Tours,United States,Hotel Chain,2021,88299,79264,4.2,2867805118,461297336,6816,93,85,0.814,0.839,14961,484969963,74,65400,Orbitz
POI_00243,COMP_0243,Four Seasons Hotels,United States,Resort Management,2024,99714,86595,4.6,2110320370,141010655,4085,90,76,0.937,0.903,6521,274353114,77,70199,TripAdvisor
POI_00244,COMP_0244,Four Seasons Hotels Partners,United Kingdom,Resort Management,2021,51047,38276,3.8,1717925461,110541865,3948,89,70,0.676,0.861,9536,187513737,83,60600,HomeAway
POI_00245,COMP_0245,Ritz-Carlton - Sydney,France,Corporate Travel,2020,7806,6773,3.9,143632371,23549646,904,73,82,0.776,0.864,1562,19362546,65,25601,MakeMyTrip
POI_00246,COMP_0246,Ritz-Carlton,United States,Corporate Travel,2020,65682,56632,4.5,603502784,46095231,1361,89,87,0.929,0.845,2565,63755518,71,69000,Multiple Platforms
POI_00247,COMP_0247,Mandarin Oriental - Hong Kong,France,Eco-Tourism,2024,11506,8613,4.8,493814525,65565830,1373,93,80,0.802,0.934,2225,45410709,71,50751,Own Platform
POI_00248,COMP_0248,Mandarin Oriental,United Kingdom,Travel Agency,2022,1656,1241,5.0,388777450,27289346,1505,98,92,0.9,0.905,2459,33351272,83,39730,Vrbo
POI_00249,COMP_0249,Aman Resorts - Miami,United Kingdom,Resort Management,2020,111710,79539,4.4,293562711,40315780,702,89,73,0.836,0.822,1409,24118348,77,67800,Tuniu
POI_00250,COMP_0250,Aman Resorts,United Kingdom,Hotel Chain,2021,95902,79261,3.8,623426623,40660019,1515,77,65,0.775,0.83,2900,111906734,68,60600,Tuniu
POI_00251,COMP_0251,Six Senses - New York,United States,Hotel Chain,2020,72697,59918,3.3,247069312,36042007,693,86,65,0.635,0.779,1450,31528982,83,41450,Hotwire
POI_00252,COMP_0252,Six Senses,United States,Destination Management,2020,10743,9279,3.6,521780008,58295296,1274,84,76,0.828,0.784,2940,70997492,74,50853,Elong
POI_00253,COMP_0253,Six Senses Experiences,United States,Cruise Line,2023,72791,55024,4.1,551506873,52888939,1067,89,70,0.714,0.817,1589,92719613,90,64199,Expedia
POI_00254,COMP_0254,Rosewood Hotels - Dubai,France,Resort Management,2024,75300,63926,3.4,1130583633,129885117,2807,72,65,0.841,0.775,6915,142640740,68,55799,HomeAway
POI_00255,COMP_0255,Rosewood Hotels,United Kingdom,Hotel Chain,2020,70327,51891,3.3,5918305036,570930248,12000,70,79,0.627,0.822,29608,986822618,75,54599,Airbnb
POI_00256,COMP_0256,Rosewood Hotels Tours,France,Hotel Chain,2023,15922,13978,3.3,832186659,93838791,2253,81,88,0.842,0.812,4549,135565017,69,54599,Tuniu
POI_00257,COMP_0257,Belmond,France,Travel Agency,2020,46442,35432,4.4,915085521,133002917,2068,87,90,0.72,0.877,3457,115524213,88,67800,Qunar
POI_00258,COMP_0258,Belmond Travel,United States,Travel Agency,2022,17582,13991,4.0,1169966888,88698669,2709,88,67,0.796,0.88,5391,175753945,75,63000,Multiple Platforms
POI_00259,COMP_0259,Soneva - Rome,United States,Online Travel Agency,2021,131292,94286,4.3,2900457098,171882502,6116,88,89,0.709,0.849,8569,259038665,76,66599,Qunar
POI_00260,COMP_0260,Soneva,United States,Resort Management,2023,57767,51538,3.7,282346443,38542819,806,78,79,0.819,0.869,1859,33150084,79,42025,Ctrip
POI_00261,COMP_0261,One&Only Resorts - Tokyo,United Kingdom,Hotel Chain,2024,2735,2108,3.1,157306440,7868154,1030,68,78,0.606,0.82,1776,20851301,62,16926,MakeMyTrip
POI_00262,COMP_0262,One&Only Resorts,United States,Hotel Chain,2023,63776,49362,4.2,1502309494,188576140,2991,86,81,0.703,0.868,6419,296119499,69,65400,Agoda
POI_00263,COMP_0263,Jumeirah Group,United States,Corporate Travel,2023,11720,10264,4.7,464248728,75830762,1082,85,86,0.734,0.849,1701,88011653,87,71399,Hotels.com
POI_00264,COMP_0264,Jumeirah Group Partners,United Kingdom,Eco-Tourism,2020,31471,23987,3.9,480146166,60648160,1064,86,70,0.68,0.819,1813,67871095,77,61800,Direct Website
POI_00265,COMP_0265,Fairmont Hotels - Dubai,France,Resort Management,2024,9388,8205,3.9,659394646,46028066,1670,83,82,0.716,0.841,2446,62457542,86,61800,Vrbo
POI_00266,COMP_0266,Fairmont Hotels,United States,Resort Management,2021,1131,955,4.0,1038339195,102588650,2342,85,77,0.887,0.825,4381,168131540,87,63000,Hotels.com
POI_00267,COMP_0267,Shangri-La Hotels,United States,Resort Management,2023,27512,22917,3.7,561024460,110500827,1305,73,80,0.859,0.839,2375,102269121,77,59399,HomeAway
POI_00268,COMP_0268,Shangri-La Hotels Tours,United States,Hotel Chain,2024,45505,32180,3.0,90492824,5519514,215,80,88,0.742,0.744,296,17999101,80,51000,Kayak
POI_00269,COMP_0269,Peninsula Hotels,United States,Resort Management,2020,24136,17906,4.3,788645359,101524566,1514,81,85,0.856,0.845,2796,129525454,81,66599,Tuniu
POI_00270,COMP_0270,Banyan Tree Hotels,United Kingdom,Resort Management,2021,85559,70710,4.0,493743731,49673622,1217,86,92,0.734,0.871,2119,45872720,80,63000,MakeMyTrip
POI_00271,COMP_0271,Banyan Tree Hotels Travel,United States,Resort Management,2023,121138,105031,2.9,562430714,33421200,1606,74,80,0.8,0.749,3979,68338213,66,41793,Trivago
POI_00272,COMP_0272,Anantara Hotels,France,Hotel Chain,2024,124330,96344,3.8,1085804902,70169445,2788,92,93,0.8,0.868,5773,116686094,78,60600,MakeMyTrip
POI_00273,COMP_0273,Minor Hotels - Los Angeles,United States,Hotel Chain,2020,10085,7320,3.0,547538381,89116968,2206,87,61,0.626,0.744,3375,108707469,70,31921,Ctrip
