POI_ID,Company_ID,Company_Name,HQ_Country,Service_Type,FY_Year,Total_Customers_To_POI,Active_Tourists,Avg_Customer_Rating,Revenue(USD),Marketing_Expenditure_USD,Avg_Booking_Value,Destinations_Preference_Index,Tech_Adaptability_index,Digital_Channel_Share,Customer_Retention,Avg_Trip_Cost_USD,Commission,CSR_Focus_index,Reviews,Booking_Platforms
POI_00124,COMP_0023,Norwegian Cruise Line,Japan,Hotel Chain,2024,712089,567997,9.4,451438.11,109834.98,3.8,6.2,8.2,0.63,0.69,1686.44,561273.09,6.6,Facility could use some updates and maintenance,Booking.com
POI_00125,COMP_0023,Norwegian Cruise Line,United States,Tour Operator,2024,14675053,11019998,9.1,326270.11,35889,8.1,4.7,8.7,0.62,0.75,2179.74,362159.11,7.6,Good value for money with comfortable accommodations,TripAdvisor
POI_00126,COMP_0026,Celebrity Cruises,France,Tour Operator,2024,386600,327638,8.1,480425.63,101190.25,5.3,6.8,4.2,0.36,0.69,149.88,581615.88,4.3,Would definitely return for another visit soon,Airbnb
POI_00127,COMP_0003,IHG Hotels,Italy,Tour Operator,2020,562145,467859,7.4,485537.02,70071.11,3.2,4.3,4.1,0.76,0.64,114.66,555608.13,4.7,Would definitely return for another visit soon,Direct Website
POI_00128,COMP_0004,Hyatt Hotels,United States,Tour Operator,2023,388555,301669,9.1,409421.39,58925.28,4,5.1,7.3,0.84,0.75,517.48,468346.67,7,Peaceful atmosphere perfect for relaxation and unwinding,Direct Website
POI_00129,COMP_0006,Wyndham Hotels,Australia,Travel Agency,2022,28795850,24832215,9.9,325822.81,78673.62,7.5,5.6,6.6,0.95,0.67,804.9,404496.43,6.8,Relaxing environment with modern amenities available,TripAdvisor
POI_00130,COMP_0025,Disney Cruise Line,Spain,Cruise Line,2023,26319516,19463127,7,389768.87,65902.48,6.4,5.8,4.5,0.87,0.63,1486.5,455671.35,6.5,Best vacation spot we have visited recently,Airbnb
POI_00131,COMP_0011,NH Hotel Group,Japan,Hotel Chain,2022,11289325,8303138,9.4,146080.11,25692.26,6.4,9.3,9.1,0.33,0.62,2432.76,171772.37,5.3,Disappointing considering the price point charged,Expedia
POI_00132,COMP_0025,Disney Cruise Line,Spain,Travel Agency,2024,9217302,7451704,9.4,122032.24,20651.96,6.7,7.1,6.1,0.7,0.79,2181.6,142684.2,8.8,Outstanding service exceeded our expectations completely,Airbnb
POI_00133,COMP_0001,Marriott International,Spain,Tour Operator,2021,7416338,5338544,6,402706.3,73749.21,3.5,5.4,3.6,0.69,0.51,463.24,476455.51,4.8,Exceeded expectations in every possible way,Expedia
POI_00134,COMP_0012,Melia Hotels,United States,Tour Operator,2022,492009,347881,6,498350.45,77367.13,4.9,3.6,5.9,0.56,0.43,1255.68,575717.58,3.4,Highly recommended for first-time visitors,TripAdvisor
POI_00135,COMP_0023,Norwegian Cruise Line,Thailand,Travel Agency,2020,5835180,4541551,7.8,266437.8,52314.75,4.6,6.6,3.9,0.73,0.57,495.27,318752.55,7,Lovely place with authentic local experiences,Expedia
POI_00136,COMP_0003,IHG Hotels,Japan,Cruise Line,2023,3221265,2616624,6.3,76347.92,11462.55,4.4,5.1,5.3,0.86,0.44,448.78,87810.47,5.7,Professional service and attention to detail,Expedia
POI_00137,COMP_0023,Norwegian Cruise Line,Spain,Cruise Line,2023,11319857,8920498,9.1,469901,92281.4,3.7,6,6.5,0.36,0.62,2459.84,562182.4,7.3,Amazing experience with exceptional service and beautiful facilities,Booking.com
POI_00138,COMP_0010,Minor Hotels,Japan,Cruise Line,2021,6732692,5770794,7.7,200530.08,20840.99,2.9,5.4,7.1,0.57,0.62,458.26,221371.07,6.1,Unforgettable experience with lasting memories,TripAdvisor
POI_00139,COMP_0012,Melia Hotels,Spain,Travel Agency,2024,829858,630481,6.1,267335.99,32086.2,5.8,3.8,4.4,0.91,0.55,1323.7,299422.19,3.6,Beautiful setting with convenient location access,Direct Website
POI_00140,COMP_0024,MSC Cruises,Italy,Tour Operator,2022,6518356,5210071,6.3,480476.58,53017.56,3.8,5.4,5.6,0.41,0.51,1877.88,533494.14,3.6,Disappointing considering the price point charged,Airbnb
POI_00141,COMP_0010,Minor Hotels,Thailand,Resort,2020,384054,338448,6.2,78193.94,18451.08,2.9,3.9,5.5,0.61,0.54,441.3,96645.02,3.3,Breathtaking views and stunning natural scenery,Airbnb
POI_00142,COMP_0004,Hyatt Hotels,Australia,Travel Agency,2021,522489,408701,6.6,238456.99,33151.17,3.6,6.3,3.4,0.76,0.62,755.78,271608.16,5.1,Breathtaking views and stunning natural scenery,Expedia
POI_00143,COMP_0024,MSC Cruises,Spain,Tour Operator,2024,514708,408054,8.9,302550.25,54007.83,8.7,7.2,6,0.38,0.58,1102.72,356558.08,5.5,Lovely place with authentic local experiences,TripAdvisor
POI_00144,COMP_0010,Minor Hotels,United Kingdom,Resort,2022,5189437,4382806,6.5,432488.92,86650.6,2.3,5.6,5,0.36,0.49,864.16,519139.52,4.8,Facility could use some updates and maintenance,Airbnb
POI_00145,COMP_0006,Wyndham Hotels,Thailand,Hotel Chain,2024,33669344,23987880,7.8,198596.78,42402.94,5.1,7,5.7,0.34,0.68,281.03,240999.72,4.7,Peaceful atmosphere perfect for relaxation and unwinding,Airbnb
POI_00146,COMP_0002,Hilton Worldwide,France,Travel Agency,2022,451295,395139,8.1,258769.12,61168.63,7.4,7.6,5,0.62,0.77,119.02,319937.75,7.2,Peaceful atmosphere perfect for relaxation and unwinding,Direct Website
POI_00147,COMP_0004,Hyatt Hotels,France,Travel Agency,2022,603195,521414,8.2,335562.09,73718.67,4.6,7.3,8.1,0.44,0.64,1965,409280.76,5.3,Exceeded expectations in every possible way,Direct Website
POI_00148,COMP_0015,Airbnb Inc,Singapore,Resort,2020,2620433,2113656,7.6,113320.19,14765.89,3.1,6.4,6.8,0.52,0.68,1175.32,128086.08,7.2,Highly recommended for first-time visitors,Direct Website
POI_00149,COMP_0004,Hyatt Hotels,United Kingdom,Cruise Line,2023,2688237,2118505,6.7,350564,68430.34,4.9,3.6,6.3,0.86,0.52,1569.72,418994.34,6.6,Excellent staff and well-maintained property throughout,TripAdvisor
POI_00150,COMP_0021,Carnival Corporation,Indonesia,Hotel Chain,2021,7208739,5662450,6.7,134335.37,30726.07,2.8,3.4,5.2,0.67,0.57,466.74,165061.44,6.3,Peaceful atmosphere perfect for relaxation and unwinding,TripAdvisor
POI_00151,COMP_0010,Minor Hotels,United Kingdom,Resort,2020,38641500,30690377,9.3,421690.2,48534.7,8.1,6.8,6.3,0.65,0.83,664.89,470224.9,6.2,Professional service and attention to detail,Direct Website
POI_00152,COMP_0020,Intrepid Travel,Turkey,Travel Agency,2021,3025835,2328647,7,335363.96,39888.09,4.3,6.1,5.8,0.73,0.51,1719.6,375252.05,6.4,Lovely place with authentic local experiences,Direct Website
POI_00153,COMP_0015,Airbnb Inc,Spain,Tour Operator,2024,12885172,9470296,8.7,145689.97,15294.3,7.8,5.3,8,0.5,0.72,917.72,160984.27,7.4,Would definitely return for another visit soon,Airbnb
POI_00154,COMP_0019,G Adventures,Turkey,Hotel Chain,2024,423657,376064,7.2,99945.26,16696.69,6.6,6.4,6.4,0.77,0.5,1708.53,116641.95,6.9,Good value for money with comfortable accommodations,Expedia
POI_00155,COMP_0021,Carnival Corporation,Japan,Tour Operator,2020,2734604,2448455,7.8,459846.57,97990.68,2.9,5.5,4.1,0.82,0.72,1401.68,557837.25,5,Perfect destination for families with children,Expedia
POI_00156,COMP_0006,Wyndham Hotels,Italy,Hotel Chain,2021,11537266,10297726,9.2,93440.51,12734.45,7.4,6,8.4,0.5,0.83,1777.74,106174.96,5.1,Amazing experience with exceptional service and beautiful facilities,Direct Website
POI_00157,COMP_0015,Airbnb Inc,Australia,Travel Agency,2023,109962,83510,6,133398.58,14920.01,3.1,5.2,3.1,0.93,0.54,2061.04,148318.59,5,Unforgettable experience with lasting memories,Booking.com
POI_00158,COMP_0008,Best Western,Thailand,Tour Operator,2023,1495658,1057332,7,92235.78,21808.6,5,7,6.5,0.67,0.44,519.28,114044.38,6.4,Excellent staff and well-maintained property throughout,Expedia
POI_00159,COMP_0030,Insight Vacations,Thailand,Travel Agency,2021,6717312,5127924,8.7,366185.2,49660.21,5.3,7.7,7,0.92,0.66,1625.76,415845.41,7,Would definitely return for another visit soon,Booking.com
POI_00160,COMP_0018,Thomas Cook,Japan,Resort,2022,113075907,87848928,8,164476.21,25375.05,5.1,6.6,7.8,0.72,0.69,543.87,189851.26,6,Peaceful atmosphere perfect for relaxation and unwinding,Booking.com
POI_00161,COMP_0002,Hilton Worldwide,UAE,Tour Operator,2024,1486758,1222347,7.9,202487.29,44625.74,3.9,4.8,6,0.3,0.48,125.7,247113.03,4.8,Best vacation spot we have visited recently,Airbnb
POI_00162,COMP_0015,Airbnb Inc,United Kingdom,Cruise Line,2022,111864,84871,8.3,272095.96,55871.86,7.9,5.8,4.5,0.73,0.53,1820.76,327967.82,5.6,Outstanding service exceeded our expectations completely,Airbnb
POI_00163,COMP_0017,TUI Group,Italy,Cruise Line,2023,1569118,1230762,10,50704.3,9910.67,5.9,9.5,8.6,0.73,0.71,3074.16,60614.97,9.1,Excellent staff and well-maintained property throughout,TripAdvisor
POI_00164,COMP_0002,Hilton Worldwide,United States,Tour Operator,2024,626802,446223,6.2,388030.12,42935.98,4.5,5.2,3.5,0.57,0.47,369.44,430966.1,4.2,Highly recommended for first-time visitors,Booking.com
POI_00165,COMP_0003,IHG Hotels,Japan,Travel Agency,2024,4320419,3610721,6.3,104251.29,24537.42,3.5,5,3.2,0.75,0.58,2134.77,128788.71,5.1,Amazing experience with exceptional service and beautiful facilities,Airbnb
POI_00166,COMP_0019,G Adventures,France,Resort,2023,1478823,1077215,6.3,204425.31,42801.76,1.9,4.5,4.1,0.64,0.51,558.3,247227.07,3.3,Lovely place with authentic local experiences,Direct Website
POI_00167,COMP_0030,Insight Vacations,Thailand,Resort,2024,5050369,4215004,8.6,243943.35,36062.15,4.2,5.6,7.7,0.61,0.76,2801.16,280005.5,7.8,Would definitely return for another visit soon,Direct Website
POI_00168,COMP_0003,IHG Hotels,Spain,Tour Operator,2023,8342923,6842989,8.3,119506.89,12406.87,6.6,7,5.7,0.42,0.62,1446.14,131913.76,4.7,Clean and comfortable with friendly staff members,Airbnb
POI_00169,COMP_0022,Royal Caribbean,United Kingdom,Resort,2022,255235,199575,8.6,113248.84,19573.75,4.5,7.2,6.9,0.56,0.58,1253.4,132822.59,8.5,Would definitely return for another visit soon,Direct Website
POI_00170,COMP_0010,Minor Hotels,Indonesia,Cruise Line,2024,11246988,10041350,6.1,180160.15,42339.88,3.5,3.2,3.1,0.57,0.4,1258.7,222500.03,3.1,Great location but slightly crowded during peak season,Direct Website
POI_00171,COMP_0003,IHG Hotels,Singapore,Tour Operator,2022,1945860,1596750,6.5,119365.27,21850.62,5.7,6.4,4.2,0.97,0.48,1014.81,141215.89,4.5,Good value for money with comfortable accommodations,Direct Website
POI_00172,COMP_0028,Trafalgar Tours,Italy,Hotel Chain,2024,3807226,3299837,8.2,300968.97,45774.84,5,5.3,5.2,0.44,0.51,1156.68,346743.81,5.5,Disappointing considering the price point charged,Direct Website
POI_00173,COMP_0002,Hilton Worldwide,Japan,Travel Agency,2022,2008439,1602292,8.3,67756.79,11608.9,4.8,8.3,7.8,0.74,0.66,481.84,79365.69,6.7,Relaxing environment with modern amenities available,Direct Website
POI_00174,COMP_0021,Carnival Corporation,Spain,Hotel Chain,2021,413203,368910,8.2,174095.41,40314.16,7.7,7.1,6.3,0.91,0.53,749.48,214409.57,7.3,Highly recommended for first-time visitors,TripAdvisor
POI_00175,COMP_0005,Accor Hotels,Thailand,Cruise Line,2023,2889531,2302036,9.8,271546.47,50668.36,8.9,7.8,6.7,0.5,0.66,1111.74,322214.83,8.6,Good value for money with comfortable accommodations,Booking.com
POI_00176,COMP_0021,Carnival Corporation,Turkey,Resort,2021,581602,454532,9.5,431135.98,100870.1,8.4,8.4,7.5,0.97,0.64,1395.54,532006.08,5.3,Unforgettable experience with lasting memories,TripAdvisor
POI_00177,COMP_0001,Marriott International,Italy,Cruise Line,2020,1515096,1250437,6.2,211421.99,46653.56,5.9,3.2,4.6,0.78,0.53,388.2,258075.55,5.2,Facility could use some updates and maintenance,Booking.com
POI_00178,COMP_0015,Airbnb Inc,United Kingdom,Resort,2023,8432778,7517734,7.1,383214.26,46532.77,2.2,7.1,6,0.88,0.5,2466.04,429747.03,3.6,Unforgettable experience with lasting memories,TripAdvisor
POI_00179,COMP_0023,Norwegian Cruise Line,Thailand,Cruise Line,2023,8445948,7341085,9,99949.14,22112.28,6.6,4.9,6.7,0.35,0.67,292.42,122061.42,6.3,Exceeded expectations in every possible way,Expedia
POI_00180,COMP_0015,Airbnb Inc,Italy,Resort,2023,14269142,12714134,9.8,231292.98,33374.09,6.5,6.4,5.3,0.65,0.86,135.16,264667.07,8.4,Breathtaking views and stunning natural scenery,TripAdvisor
POI_00181,COMP_0017,TUI Group,Australia,Resort,2020,8926412,6971711,6.9,341517.85,40448.73,6.4,4.6,5.1,0.46,0.57,1044.9,381966.58,6.8,Highly recommended for first-time visitors,Direct Website
POI_00182,COMP_0011,NH Hotel Group,United States,Travel Agency,2022,1113872,879814,9.6,298625.44,53162.94,6.8,7.8,5.1,0.78,0.66,2703.08,351788.38,8.2,Amazing experience with exceptional service and beautiful facilities,Airbnb
POI_00183,COMP_0024,MSC Cruises,Thailand,Travel Agency,2024,648741,491003,6.6,174276.3,35909.02,2.6,5.4,3.5,0.82,0.47,457.79,210185.32,3.3,Exceeded expectations in every possible way,Expedia
POI_00184,COMP_0015,Airbnb Inc,Italy,Cruise Line,2022,8104040,5679019,6.3,405019.61,94685.82,3,5.5,4.1,0.37,0.46,1379.8,499705.43,4,Clean and comfortable with friendly staff members,TripAdvisor
POI_00185,COMP_0025,Disney Cruise Line,Italy,Cruise Line,2023,1938152,1391318,7.7,349873.44,85686.5,6,5.8,5.3,0.74,0.65,650.61,435559.94,3.9,Clean and comfortable with friendly staff members,Expedia
POI_00186,COMP_0023,Norwegian Cruise Line,Japan,Travel Agency,2023,9842834,8272982,9,244728.11,41274.6,4.6,5,8,0.75,0.56,2309.28,286002.71,6.1,Facility could use some updates and maintenance,Direct Website
POI_00187,COMP_0002,Hilton Worldwide,Singapore,Cruise Line,2023,202362,172719,6.8,355015.94,67865.85,4,6.2,6.3,0.45,0.56,716.11,422881.79,5,Outstanding service exceeded our expectations completely,Expedia
POI_00188,COMP_0016,TripAdvisor,France,Resort,2024,219130,181950,7.2,215503.69,23428.22,5.9,4.7,5.9,0.58,0.61,1446.3,238931.91,4.3,Best vacation spot we have visited recently,Airbnb
POI_00189,COMP_0028,Trafalgar Tours,United Kingdom,Cruise Line,2020,158220,111219,6.4,317809.25,32254.01,3.6,4.3,3.3,0.39,0.48,1149,350063.26,4.8,Lovely place with authentic local experiences,Direct Website
POI_00190,COMP_0001,Marriott International,Australia,Resort,2023,3337137,2682412,7.9,396571.2,87671.32,6.1,5.2,7,0.84,0.62,187.89,484242.52,7.8,Peaceful atmosphere perfect for relaxation and unwinding,Booking.com
POI_00191,COMP_0016,TripAdvisor,United States,Tour Operator,2022,8498620,6540700,6.5,402439.29,87352.03,3.6,3.3,4.2,0.75,0.61,466.08,489791.32,6,Relaxing environment with modern amenities available,Direct Website
POI_00192,COMP_0021,Carnival Corporation,United Kingdom,Tour Operator,2024,732543,557160,7.8,474225.94,103276.18,2.7,4.8,4.9,0.64,0.67,561.96,577502.12,5.7,Outstanding service exceeded our expectations completely,Airbnb
POI_00193,COMP_0021,Carnival Corporation,Australia,Cruise Line,2024,5539126,4282499,10,336179.62,53191.97,4.6,6,5.7,0.74,0.87,811.48,389371.59,7.9,Great location but slightly crowded during peak season,TripAdvisor
POI_00194,COMP_0003,IHG Hotels,Japan,Tour Operator,2021,2533082,1948037,8.7,333914.81,55814.2,8.2,5.6,6.4,0.92,0.74,203.11,389729.01,4.6,Excellent staff and well-maintained property throughout,Direct Website
POI_00195,COMP_0004,Hyatt Hotels,United States,Hotel Chain,2023,1839160,1471550,6.5,124587.4,20785.07,5,3.5,4.1,0.86,0.49,402.97,145372.47,5,Perfect destination for families with children,Airbnb
POI_00196,COMP_0029,Contiki Holidays,France,Hotel Chain,2022,3994753,3470362,6.8,370275.26,91521.51,6.7,6.1,6.3,0.47,0.64,3064,461796.77,4.1,Great location but slightly crowded during peak season,Airbnb
POI_00197,COMP_0012,Melia Hotels,Singapore,Cruise Line,2021,1359337,971404,8.3,489788.56,104617.14,6.1,8.2,4.9,0.85,0.76,2316.27,594405.7,8.1,Facility could use some updates and maintenance,TripAdvisor
POI_00198,COMP_0014,Booking Holdings,Turkey,Resort,2021,172293,145358,6.6,54067.31,8302.27,3.1,5.4,5.5,0.41,0.53,449.23,62369.58,5.8,Perfect destination for families with children,Booking.com
POI_00199,COMP_0020,Intrepid Travel,United States,Travel Agency,2021,6598677,5043593,9.7,179998.22,28741.3,8.7,8.4,5.3,0.6,0.59,563.7,208739.52,7.2,Exceeded expectations in every possible way,TripAdvisor
POI_00200,COMP_0005,Accor Hotels,Japan,Cruise Line,2022,515678,365607,9.7,404397.09,55665.34,8.1,6.7,6.8,0.83,0.89,1007.98,460062.43,9.5,Disappointing considering the price point charged,Airbnb
POI_00201,COMP_0022,Royal Caribbean,France,Cruise Line,2022,17537484,12948250,8.3,177115.43,42962.69,7.8,4.6,6.2,0.45,0.51,890.64,220078.12,4.3,Professional service and attention to detail,Expedia
POI_00202,COMP_0003,IHG Hotels,Spain,Tour Operator,2024,372705,304134,8.3,401164.48,68779.79,5.5,7.3,5.3,0.55,0.76,1449.58,469944.27,8.1,Unforgettable experience with lasting memories,Direct Website
POI_00203,COMP_0023,Norwegian Cruise Line,Thailand,Cruise Line,2022,3851622,2951548,8,426121.67,63845.24,7.2,4.8,4.3,0.35,0.74,1546.36,489966.91,6,Breathtaking views and stunning natural scenery,Direct Website
POI_00204,COMP_0028,Trafalgar Tours,Spain,Hotel Chain,2021,398155,330839,8.8,50005.24,8125.1,3.6,8.3,6.8,0.5,0.66,758.04,58130.34,4.6,Outstanding service exceeded our expectations completely,TripAdvisor
POI_00205,COMP_0012,Melia Hotels,Turkey,Tour Operator,2022,742699,554115,8.1,186318.91,27723.19,2.4,7,8,0.46,0.67,1387.8,214042.1,7.1,Amazing experience with exceptional service and beautiful facilities,Direct Website
POI_00206,COMP_0009,Radisson Hotel Group,France,Travel Agency,2020,644141,474296,8.9,85305.12,15497.77,5,8.5,8,0.99,0.77,1540.35,100802.89,6.2,Relaxing environment with modern amenities available,Direct Website
POI_00207,COMP_0027,Abercrombie & Kent,Thailand,Resort,2024,5572371,4961886,8.8,279000.75,43354.52,2.9,5.6,7,0.51,0.75,515.28,322355.27,7.7,Beautiful setting with convenient location access,Expedia
POI_00208,COMP_0021,Carnival Corporation,Japan,Travel Agency,2022,1392151,1168630,9.7,137858.27,20927.06,7.8,7.1,9.3,0.79,0.83,1167.4,158785.33,9,Peaceful atmosphere perfect for relaxation and unwinding,Booking.com
POI_00209,COMP_0029,Contiki Holidays,Indonesia,Hotel Chain,2022,10906641,9700564,7.3,55138.09,11333.91,4.7,5,4.2,0.85,0.63,470.56,66472,5.1,Disappointing considering the price point charged,Booking.com
POI_00210,COMP_0019,G Adventures,Singapore,Resort,2020,11743287,8772173,9.9,130665.03,28746.37,7.9,9,7.7,0.98,0.61,2411.68,159411.4,7.4,Unforgettable experience with lasting memories,Airbnb
POI_00211,COMP_0024,MSC Cruises,United States,Resort,2021,628531,459742,8.2,424773.67,100209.66,4.2,5.3,7.7,0.77,0.72,1612.23,524983.33,5.1,Peaceful atmosphere perfect for relaxation and unwinding,TripAdvisor
POI_00212,COMP_0029,Contiki Holidays,Singapore,Travel Agency,2024,1257217,893086,6,80758.94,17570.24,4.1,3.9,3.9,0.55,0.49,1225.78,98329.18,4,Highly recommended for first-time visitors,Expedia
POI_00213,COMP_0009,Radisson Hotel Group,Spain,Tour Operator,2022,29976167,21322561,7.1,95617.8,13546.93,4,6.9,5.8,0.77,0.58,1571.32,109164.73,4.3,Good value for money with comfortable accommodations,Direct Website
POI_00214,COMP_0003,IHG Hotels,UAE,Resort,2023,768032,688213,7.1,240227.89,36509.5,2.5,5.4,4.2,0.98,0.45,1849.56,276737.39,5,Professional service and attention to detail,Airbnb
POI_00215,COMP_0003,IHG Hotels,United States,Cruise Line,2020,649365,489431,7.6,91430.14,17358.62,3.8,6.3,7.5,0.72,0.48,1532,108788.76,4.1,Highly recommended for first-time visitors,TripAdvisor
POI_00216,COMP_0004,Hyatt Hotels,Spain,Tour Operator,2022,993295,748428,8.5,318950.73,73331.35,2.6,8.4,5.3,0.77,0.72,638.08,392282.08,6.8,Best vacation spot we have visited recently,Direct Website
POI_00217,COMP_0027,Abercrombie & Kent,Indonesia,Tour Operator,2020,2190443,1840471,9.8,427910.72,54892.85,7.6,6.9,5,0.71,0.67,1540.62,482803.57,7.1,Facility could use some updates and maintenance,Direct Website
POI_00218,COMP_0001,Marriott International,Turkey,Travel Agency,2022,4677711,3369723,8.7,375551.52,38065.2,2.7,6.2,4.8,0.82,0.8,562.2,413616.72,6.2,Relaxing environment with modern amenities available,Expedia
POI_00219,COMP_0021,Carnival Corporation,United Kingdom,Cruise Line,2022,23602125,19892120,8.4,161401.9,17653.97,3.1,5,7.9,0.82,0.51,500.16,179055.87,5.2,Would definitely return for another visit soon,Booking.com
POI_00220,COMP_0005,Accor Hotels,France,Hotel Chain,2022,17607876,14462165,7.8,140126.91,26976.89,6,4.2,7.6,0.89,0.69,2258.7,167103.8,7.1,Exceeded expectations in every possible way,Booking.com
